marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	24755166	R2A03F5MIIUMB0	B00FAPF5U0	46324555	Candy Crush Saga	Mobile_Apps	5.0	0.0	0.0	N	Y	fun times the non- calorie way	love eating candy without the calories. wish there were more chances to get boosters and prizes to help pass levels.	2014-07-09
UK	41273758	R1N83MBWVYGDD3	B008RA3X5E	193302200	My Alarm Clock - Wake up to the digital alarm clock app with sleep timer and current weather conditions	Mobile_Apps	1.0	25.0	29.0	N	Y	Lucky me...	I'm lucky I have Lookout installed on my phone, turns out that this app is a carrier for adware, if you don't want a destroyed phone, I'd reccomend not getting this.	2013-09-01
US	4865443	RVFJKS853223F	B007ZGO7EM	274946566	Calculator Plus Free	Mobile_Apps	5.0	1.0	1.0	N	Y	CALCULTOR	Big enough to see and very easy to work . The best I found! Differently would recommend to family and friends.	2013-05-14
US	6944716	R1FM2UZD2QQCLM	B00992CF6W	9632738	Minecraft	Mobile_Apps	5.0	0.0	0.0	N	Y	awesome game	best effing game ever!!!!!!!!!!! i luv this game worth the money.. can't wait til it comes out with an update	2013-02-14
US	44001294	R1P73EPOA2MUJH	B00JOT3HQ2	545270466	Geometry Dash Lite	Mobile_Apps	5.0	0.0	0.0	N	Y	Five Stars	Best game	2015-08-07
US	25696764	R3VL97SKXSVZ1K	B009Y2KGSQ	430721547	Music From Another Dimension!	Digital_Music_Purchase	4.0	0.0	0.0	N	Y	Keep it Short and Sweet	"I hate classic rock radio: how many times do you need to hear \\""Stairway?\\""  However, I can't quit Aerosmith.  I have 74 Aerosmith tracks on my Mp3 player.  At their best, Perry's licks and Tyler's raunch trump even Jagger and Richards.<br /><br />\\""Music From Another Dimension!\\"" would be a great album if it were cut down to LP size.  \\""Out Go the Lights\\"" and \\""Street Jesus\\"" fit in nicely with the best of their rest.<br /><br />We need Aerosmith - and the Stones - to give us those sloppy blues riffs with attitude to remind us of why we love rock and roll.  Aerosmith is still genuine and even relevant, but only for 30-40 minutes instead of the hour they give us.  Pick your favorite tracks and you have another solid album."	2013-01-04
US	28237586	R3EZ1YQ77NXRQT	B000EUDAWG	223334321	Uncle Milton Radio Control Tarantula	Toys	4.0	0.0	0.0	N	Y	Scary	My six year old grandson loved this thing.  It looks real and he likes to scare grandma with it.  It ran well, unlike a couple of the other toys I purchased for his birthday.	2014-06-17
US	30589713	RQMQ5SVLP93AP	B00NTWTKCA	750083778	Bloodstone & Diamonds	Digital_Music_Purchase	5.0	0.0	1.0	N	Y	!!!!!!!!	Best album yet!!	2015-03-28
US	37283713	REPGC23TX878J	B00PTB7B34	959579423	Call of Duty®: Heroes	Mobile_Apps	5.0	0.0	0.0	N	Y	really fun	If you like clash of clans then most likely you'll love this. I rate this 25 rainbows out of 7 burritos	2014-12-06
US	19480392	R2JNED0JY0NCAR	B004SBS8LA	905917618	Angry Birds Rio (Ad-Free)	Mobile_Apps	5.0	0.0	0.0	N	Y	Love It!	Love it!  Have played it over and over.  Would recomend for everyone,  young and old. I love those little birds :)	2011-08-02
US	40998492	R3GGOUB171BOX5	B00ETADXY2	28392833	REBALL (Pro)	Mobile_Apps	5.0	0.0	0.0	N	Y	Highly Addictive!	This game is highly addictive. It didn't seem like much at first, but as the level of difficulty progresses, you quickly find yourself hooked!	2014-01-11
UK	22761898	R3PY2Q28EVRYES	B0078J67QW	796985005	NERF N-Strike Elite Hail-Fire	Toys	5.0	2.0	4.0	N	Y	Plastic bits dont fall off !	Magazine cover does not fall off! We did have this problem at first. Then I had a closer look. You must push the front of the cover down untill it clicks loudly over the little bar on the breach! Then the same with the back. It might take grown up force, and there could be a fine balance between clicking or braking! Once it has clicked it is on for good. Bought at Christmas it still works! Great toy, tho 70 euros in France!!	2013-02-07
UK	21505524	R3PDIH4RUBLNTE	B0054XOMX4	431068644	Beyblades #BB118 Japanese Metal Fusion Phantom Orion Starter Set(Discontinued by manufacturer)	Toys	5.0	12.0	14.0	N	N	best ever	BEST BLADE EVER BUY this has so much stamina it was versing two blades l-drago destroy and bakishin susanoo or how ever you spell it it is awesome i cant think of any bad sides its a must by	2012-03-07
US	14523018	RTKQQF0CECCYZ	B0069G5Z9K	485297978	Jetpack Joyride	Mobile_Apps	5.0	0.0	0.0	N	Y	Great App	I absolutely love this app! Great time killer, and tons of replayability! I would recommend this app to anyone. Controls are simple, and there are almost no bugs. No OpenFeint or ScoreLoop. I believe this is the best free app on the market.	2012-09-09
US	27042097	R31W6JWF65ZA9H	B00BWBHIUG	835549535	Nemo's Reef	Mobile_Apps	5.0	0.0	0.0	N	Y	great experiencing the ocean life	This is so easy going on the eyes very Fun and time consuming takes hours out of my day but worth it .	2013-05-09
US	14082098	R2LYT286GM3QXY	B00881VLCE	76742616	Magic Jigsaw Puzzles	Mobile_Apps	2.0	0.0	0.0	N	Y	Two Stars	Not complicated enough.	2015-06-09
US	23947515	R1ND9VNPY1YQCO	B004SYP5WC	758268625	Bills Reminder	Mobile_Apps	5.0	0.0	0.0	N	Y	life saver	bill pay reminder is very helpful. keeps you on track if you are forgetful like me. try it you will use it for your monthly set ups.	2012-09-17
US	15314653	R1PHJXVXOAH61X	B00K7C17QW	225472	CSI: Hidden Crimes	Mobile_Apps	1.0	0.0	0.0	N	Y	Lost purchases w/ no response from Ubisoft	I'm using my kindle fire to play the game.  I bought a couple half priced energy packs.  Everything went through fine in Amazon but when it got back to the game, it froze and then closed out.  When reopened, my purchase didn't go through.  I went into settings and tried to restore (several times) and all I have to show for it is a deduction from my checking account!  I tried purchasing from my S5 and it worked just fine.  Other than that, I like the game.	2014-10-23
US	13714623	RNGRKZNIWZ74R	B007BFSYMS	289904881	White Noise	Mobile_Apps	5.0	0.0	0.0	N	Y	I like all the choices	Works well.  I like all the choices.	2014-08-25
US	6055462	R2C0OEMVHCNBT3	B0091REZMW	951327357	Mystery Manor	Mobile_Apps	4.0	0.0	0.0	N	Y	michelle mystery review	I like this game of adult hide and seek.  It keeps you interested by challenging you with different ways you have to find the items, shadows and in the dark with a flashlight, but also it helpful while learning the objects in regular mode. I would recommend this to anyone who like word searches and hide and seek.	2013-08-03
US	14316272	R2R81MBN4ZK8AE	B000V6U89Q	176421696	Cecilia Bartoli - Arie Antiche: Se tu m'ami	Digital_Music_Purchase	5.0	0.0	0.0	N	Y	Favorite	One of my favorite recordings, and one i share with my voice students!  It was brand new, a great price and arrived quickly.	2012-12-21
US	32005944	R2X1BPQ1XOD3FC	B00FAPF5U0	46324555	Candy Crush Saga	Mobile_Apps	3.0	0.0	0.0	N	Y	Cute game	Cute game. Not sure I entirely understand all the requirements for each level.  And I definitely do not understand the boosters.	2014-01-03
US	49162186	RTSO3IJ5PKZVC	B004J1DBJI	808770415	Wolfram|Alpha	Mobile_Apps	4.0	0.0	0.0	N	Y	... to initially see how it works and that is great. I have found it useful in solving puzzles ...	I haven't used the math function except to initially see how it works and that is great. I have found it useful in solving puzzles on paper such as crosswords asking for some obscure reference.	2015-05-03
US	19366274	R9XPAUW08DLDT	B00CWY76CC	605389316	Can You Escape	Mobile_Apps	5.0	0.0	0.0	N	Y	AWESOME GAME	This game is.awesome there's nothing they have to change about this game, I was LOST without this game and when I found it, it was awesome!!!!!🙋🙌😘😍	2015-06-21
US	5379235	R1BQCKQDRU5PVB	B00FAPF5U0	46324555	Candy Crush Saga	Mobile_Apps	5.0	0.0	0.0	N	Y	Candy Crush Saga	Very glad it's finally on Kindle, so addicting I can now use only one tablet THE KINDLE ..Thanks Amazon...great addition..	2013-10-27
UK	37124708	R15SDNXTKQOPSH	B0063GORYU	750174226	Spider	Mobile_Apps	5.0	0.0	0.0	N	Y	Spiderlicious	Enjoy playing spider very much.  Can change to be easy or difficult.  Beats ordinary solitary every time.	2015-08-29
UK	36023538	R2PWXJ79XG875H	B000246JEK	777619311	Pass the Pigs Dice Game	Toys	5.0	0.0	0.0	N	Y	Hours of fun	We spent hours playing this on our last camping trip. Brilliant fun. We took extra pencils and mini pads to keep score and had a brilliant time. Some of the pig angles are subjective so my kids tried to cheat alot, a hoot and brilliantly designed. Would heartily recommend.	2014-06-15
US	14640233	R11JRKVD1UQO66	B00881VLCE	76742616	Magic Jigsaw Puzzles	Mobile_Apps	1.0	0.0	0.0	N	Y	One Star	Does not work well on 7&#34; Kindle.	2015-06-10
US	44349743	R1CRPESONMPPJM	B00B2V66VS	148127986	Temple Run 2	Mobile_Apps	4.0	0.0	0.0	N	Y	Best of the best!	I think that the game is really exciting to play especially for an &#34;older woman&#34; like me . This game is really cool!	2014-03-30
UK	50470705	R3JXFDYFOL843R	B00KD97I80	245061035	Can You Escape - Adventure	Mobile_Apps	1.0	1.0	2.0	N	Y	Only gave it 1 star because it wouldn't let me ...	Only gave it 1 star because it wouldn't let me type anything in. Paid for app but it did not download....	2014-06-29
UK	9195424	R2O4TL3LOUEA02	B00DUGCLY4	144324129	Guess The Emoji	Mobile_Apps	4.0	0.0	0.0	N	Y	good	Good, Stressful, quite hard when get more in to the game helps<br />Fun for all people of lots of ages.	2014-03-26
JP	32339682	R100XAAM69Q5CL	B004LOMB2Q	435106875	Evernote	Mobile_Apps	4.0	3.0	4.0	N	Y	これはいつも使ってます	エバーノートはオンラインで文字入力できて便利です！<br />いろいろな機器で確認できます！！<br />私はヤフオクの出品、取引につかっています。<br />大変助かっています	2013-02-21
US	24267039	R2A6T3D8WS0AG1	B00QW8TYWO	828652896	Crossy Road	Mobile_Apps	5.0	0.0	0.0	N	Y	good	Is so good I luv it	2015-07-17
US	45001933	R1IEJUDGNVQ3SB	B00LXLM05I	257857793	Eternium: Mage and Minions	Mobile_Apps	5.0	0.0	0.0	N	Y	awesome	Great game doesn't make you spend money.	2015-06-16
US	13655360	RF2NKP3ZKASF3	B00AREIAI8	265040255	My Horse	Mobile_Apps	5.0	0.0	0.0	N	Y	review	I think that this is a very fun game for people who enjoy feeding taking care of and loving horses especially if  you don't have the privilege of getting to be around horses.	2014-01-29
DE	23384511	R33HRP1J0SABD8	B000NWJI6C	951740451	CASIO FX-5800P programmierbarer technisch-wissenschaftlicher Rechner, 4-zeilige Anzeige	Office Products	4.0	1.0	4.0	N	Y	Casio FX-5800P	Das ist ein genialer Rechner. Man muß sich zugegebener Maßen erst einmal einarbeiten. Alle Wünsche sind erfüllt!<br /><br />Bitte nicht als normalen Taschenrechner anschauen, dazu ist er zu kompliziert und vielschichtig.	2013-01-05
US	42123621	R2RN94336X1MB8	B00881VLCE	76742616	Magic Jigsaw Puzzles	Mobile_Apps	5.0	0.0	0.0	N	Y	awesome	sweet. my daughter loves it. plays all day long beautiful puzzles. would recommend to everybody. kindle fires the best. so happy	2012-08-25
US	14934359	R2KV7WATG453Q9	B00DJFIMW6	271429756	Minion Rush: Despicable Me Official Game	Mobile_Apps	4.0	0.0	0.0	N	Y	Fun	Fun pasttime, cute minions very challenging	2014-11-24
US	23618209	R1KSG0BX38ZQAC	B008NABUU8	427063047	Bridge Constructor	Mobile_Apps	1.0	1.0	3.0	N	N	Crashes	Program super slow and crashes.  Loads OK until you try to play it, then ends up locked up and crashing.  Samsung SGH-I997	2012-11-07
UK	23241325	R2SPN4R5TYY2YM	B008L2RNNG	71558766	Ceremonials	Digital_Music_Purchase	5.0	0.0	0.0	N	Y	Florence's magic album	Another great album by Florence and the machine. Her voice and the songs are a revelation to listen to.	2015-06-19
US	41756351	RBGJMQA1WHTS2	B00IG2DOKM	784083581	Township	Mobile_Apps	5.0	0.0	0.0	N	Y	Very entertaining	This is really the most entertaining game I have ever found. With some patience, it is a free game where you can earn everything you need to move forward. Enjoyable graphics, interesting things to accomplish, and rewarding to see the town grow.  This game allows you to move the buildings and other items around at anytime for practical reasons as well as just to make things look pretty.	2014-07-03
UK	32914810	R4VNJBWO3S9OM	B0006HBERA	12196694	Orchard Toys Bus Stop	Toys	5.0	0.0	0.0	N	Y	Very good delivery, great product as always from Orchard Toys	Very good delivery, great product as always from Orchard Toys. very good value for money would recommend to others. the kids love this!!	2015-02-16
UK	29446675	R371XKTA9Q8521	B0002HY750	209251637	Schleich - Donkey Foal	Toys	5.0	0.0	0.0	N	Y	Donkey	Perfect for including in our homemade nativity scene. Spent the whole day singing &#34;Little Donkey&#34; to this charming little fella.	2014-01-03
UK	21460867	R1HACPI4AP9Q7Q	B001EZH0GW	484694890	Presence [Explicit]	Digital_Music_Purchase	1.0	1.0	63.0	N	N	Music Download	We did not recieve this music as it was not explained that we needed a special application to recieve the download so as far as we can see it is still floating around in cyberspace somewhere and we are down in money.	2011-02-02
US	43175144	R3PTNS6QHIPUPI	B009T8XBBO	42317665	My Kingdom for the Princess	Mobile_Apps	2.0	0.0	0.0	N	Y	Two Stars	Pretty boring.	2015-05-30
UK	24177820	R13DPIY0BLG2A9	B005K2YRVG	582370833	Timbuk2 Envelope Sleeve for Kindle with 360 degree protection [will only fit Kindle Paperwhite, Kindle (5th Generation), Kindle Touch (4th Generation) and Kindle (7th Generation)]	PC	4.0	2.0	2.0	N	Y	kindle pouch/carrier	I needed some kind of protection for my kindle<br />and this although the cheapest on offer does<br />just the job.its a bit overpriced but if you need<br />a cover this is ok.	2012-04-21
US	6968163	RLDSSTZ6CRARC	B00F7YHDWC	753166299	Dumb Ways to Die	Mobile_Apps	4.0	0.0	0.0	N	Y	Fun	This game is fun but the instructions are a little iffy so you don't exactly know what your doing until you've played it a few times.	2013-10-21
US	8296383	R2L4YUQGQPDJ9	B00IINPXLW	453985156	Cut the Rope 2	Mobile_Apps	5.0	0.0	0.0	N	Y	Five Stars	This is a 5 star game.	2014-09-13
US	2469039	RT9MF8QA0LXOI	B005HSL626	702791838	Fruit Ninja Free	Mobile_Apps	5.0	0.0	0.0	N	Y	Elissa O.	This game is great my little cousin loves to play it on my kindle fire.	2014-07-30
US	18276319	R2GX74594EQ6QF	B00874T02K	699918089	Just 6 Weeks	Mobile_Apps	5.0	0.0	1.0	N	Y	Five Stars	Good app	2014-12-23
UK	27852248	R2ZHB1PMAHYN5T	888370536X	716513990	Pocket Moleskine Music Notebook	Office Products	5.0	0.0	0.0	N	Y	lovely	Perfect for popping in my pocket in case I get the urge to write whilst I am out. Excellent quality.	2013-11-17
US	26473208	RWMK9BPC047JB	B004GJDQT8	36653526	Amazon Underground	Mobile_Apps	5.0	0.0	0.0	N	Y	The first place to look for what you need. ...	The first place to look for what you need. The largest selection of products on the planet. Shipments always arrive on time and Amazon always guarantees satisfaction.	2015-08-02
US	3725711	R3LAEJZQ5M5WWG	B00FAPF5U0	46324555	Candy Crush Saga	Mobile_Apps	1.0	0.0	0.0	N	Y	boooooooooo!	So hard and so anointing.	2014-09-02
US	17879886	R9AU5X1BCOCQH	B00FF7FNH8	761242615	Youtube to mp3	Mobile_Apps	1.0	0.0	0.0	N	Y	sucks	U click on it and  go to download a song  and it crashes bad don't download it its  bad bad bad	2015-06-18
US	26360172	RRIB0FFYQBMWC	B00E8KLWB4	488246640	The Secret Society® - Hidden Mystery	Mobile_Apps	4.0	0.0	0.0	N	Y	review	Good way to burn daylight.	2014-12-30
UK	51269578	RCNZTKFP3UW99	B00012BSHG	381810732	Intex Wetset Summer Colours Swim Centre 73 x 71 Inch Pool	Toys	4.0	1.0	4.0	N	Y	Great Buy	I needed a paddling pool that was not too big, as it needed to work for a 10 yr old AND a 1 yr old. This pool is perfect. It is really sturdy, and I like that it is padded at the bottom.     Don't even think about blowing it up yourself, it would take hours. All the levels are blown up from one vent, so I think it would be hard work too. I bought the gelert electric pump, and it took several minutes with that!    NO idea how it will last, but on the first day it seems a really good buy!    BTW - my 10 yr old was so excited about the cool pool....	2011-08-25
