marketplace	review_id	product_id	product_category	star_rating	year	month	review_date
US	R2Z8SJP919M019	B0018GRAE4	Digital_Music_Purchase	5	2014	3	2014-03-04
US	R2R6BIRG407AOL	B00AREIAI8	Mobile_Apps	5	2014	2	2014-02-02
DE	R6JJVRGXBDWF	B002UWA4FM	Digital_Music_Purchase	5	2014	8	2014-08-16
US	R1UGP7ZZZPZ4TW	B00AIQP9DE	Mobile_Apps	4	2014	4	2014-04-03
US	R11IDQVSAAVBU2	B00BWBHIUG	Mobile_Apps	5	2014	3	2014-03-10
US	ROMIG7Z1Y61OR	B009UX2YAC	Mobile_Apps	3	2014	3	2014-03-29
US	R1RFZ2HNNI3K79	B004LOMB2Q	Mobile_Apps	5	2012	9	2012-09-28
UK	R842AHFROMJA3	B00U7VDC7A	Mobile_Apps	4	2015	3	2015-03-22
US	RPSSEKMZGP4I0	B00E8KLWB4	Mobile_Apps	4	2014	4	2014-04-02
US	R2X7H7CR6S3CJB	B00W6XM002	Mobile_Apps	5	2015	6	2015-06-20
US	RZH8SL3FPUAI3	B009AY04A8	Mobile_Apps	4	2013	8	2013-08-26
US	R20LA47ED8F152	B00DJFIMW6	Mobile_Apps	4	2014	7	2014-07-31
UK	RQ9SULG1LLXKQ	B00PB5AO4G	Mobile_Apps	1	2015	2	2015-02-07
UK	R24QX7RT7UG3H7	B00992CF6W	Mobile_Apps	5	2014	6	2014-06-29
US	R1RN5SCIXW6HUD	B00E8KLWB4	Mobile_Apps	3	2014	3	2014-03-02
US	R1YP7O3AIXT65X	B00011F5DK	Toys	5	2008	5	2008-05-24
US	RWCV95FINP4ED	B00QW8TYWO	Mobile_Apps	5	2015	1	2015-01-16
US	R2M0KUO9U4XF4B	B00G4U7TO0	Digital_Music_Purchase	5	2014	1	2014-01-16
US	R1T5KSOG7CU5QL	B00FAI2IUM	Mobile_Apps	4	2015	4	2015-04-29
US	RYSBEOHHRP2W8	B00D2K40WY	Mobile_Apps	5	2013	6	2013-06-13
US	R1KUHEJBJR22FZ	B00IKZX1ZI	Mobile_Apps	5	2014	6	2014-06-18
US	R6E746CMBUPA7	B0094BB4TW	Mobile_Apps	5	2014	3	2014-03-05
US	R2G7PMXFU9SSTO	B00DJFIMW6	Mobile_Apps	5	2013	8	2013-08-13
US	RX0KTYAZEFP2E	B008XG1X18	Mobile_Apps	4	2014	4	2014-04-27
UK	R1450KHKVF8R7I	B00GY0HJ4K	Mobile_Apps	2	2014	11	2014-11-08
US	R1EUHN8TON80DH	B0091REZMW	Mobile_Apps	5	2013	7	2013-07-25
US	R1O2E513VKZCFI	B007BT0RKG	Mobile_Apps	1	2013	2	2013-02-24
US	R217XJNW9C4PI9	B004SIIBGU	Mobile_Apps	5	2014	7	2014-07-16
UK	R3UG376RXEZZ02	B004X80QNG	Mobile_Apps	1	2012	11	2012-11-11
US	R3PZA9P0U946RJ	B003IPY4SI	Digital_Music_Purchase	5	2010	5	2010-05-06
US	R33B82BPOOKZX8	B00E8KLWB4	Mobile_Apps	5	2014	1	2014-01-01
US	R33VA29NZ7QHUY	B00K7C17QW	Mobile_Apps	3	2014	10	2014-10-27
US	R365LFKWNB4PNI	B00CHSPB8Y	Mobile_Apps	4	2014	11	2014-11-02
UK	REPMBL5RZP5H4	B00BJA2VFW	Mobile_Apps	4	2013	3	2013-03-29
US	R18F6FD1RCYU37	B00VRYCGLO	Mobile_Apps	5	2015	7	2015-07-11
UK	R346GHQJZ0GMO9	B00DUGCLY4	Mobile_Apps	5	2014	3	2014-03-28
US	R2DJUP4N5G12SC	B00I164DSK	Digital_Music_Purchase	5	2014	10	2014-10-06
UK	R1S9V5HIHRS87J	B001JTDKOE	Digital_Music_Purchase	5	2013	11	2013-11-17
US	R2EN85TNOLWBRI	B00D6SBOWG	Mobile_Apps	1	2013	9	2013-09-06
UK	R26EV7MNFE9W36	B0093LINVK	PC	5	2014	3	2014-03-29
US	ROYN5I7DK21VT	B004W4N55C	Mobile_Apps	1	2011	11	2011-11-06
US	R3MWLQ7T3NM957	B00BFUUMO8	Mobile_Apps	5	2013	3	2013-03-23
US	R1TJ651SEEAPUL	B0063IH60K	Mobile_Apps	4	2013	9	2013-09-09
US	RI868KAHSJDZL	B004SBS8LA	Mobile_Apps	4	2013	2	2013-02-10
US	R2VH7C0U15YQZC	B0051UP5NQ	Mobile_Apps	5	2015	6	2015-06-30
DE	R1ZLRBM31KGWSV	B002KKBV92	Toys	5	2013	3	2013-03-25
US	R32S8128LR5H3E	B002SVBDYQ	Digital_Music_Purchase	2	2009	10	2009-10-16
US	R2OVKGFG527LM4	B00632HWOG	Mobile_Apps	5	2013	9	2013-09-20
US	R1AZDIHYFDQ9UI	B0054JZC6E	Mobile_Apps	5	2014	9	2014-09-16
US	R1Z14BZLAWT3XQ	B00E8KLWB4	Mobile_Apps	4	2015	1	2015-01-19
US	R1OC8747SMY38N	B00QW8TYWO	Mobile_Apps	5	2014	12	2014-12-25
US	R1E6IQBEWTGUWA	B00AF6MF9I	Mobile_Apps	5	2013	1	2013-01-20
US	R2MPUEOX6DUD4W	B00A3NQNUU	Mobile_Apps	5	2013	9	2013-09-22
US	R389JVZR5FWJIZ	B009UX2YAC	Mobile_Apps	5	2013	11	2013-11-23
US	RX8TIR64HN1UP	B004Y1WCDE	Mobile_Apps	5	2015	2	2015-02-20
US	R2I61IQYXIQV1S	B000AJIF4E	Musical Instruments	5	2014	8	2014-08-09
US	R3220OYMYWJ9Z5	B000X2H8G4	Health & Personal Care	2	2013	4	2013-04-27
US	R1GE978KMCULN2	B00B2V66VS	Mobile_Apps	5	2014	5	2014-05-29
US	R1BGD9F8L29DD4	B006DJ2JSI	Mobile_Apps	5	2015	5	2015-05-15
US	R3MM18RWXU9XTF	B00G9QLP9Y	Mobile_Apps	4	2014	1	2014-01-06
US	RGQT8S5CZQOTY	B00011F5DK	Toys	5	2006	11	2006-11-18
US	R33P33YUEM2J0F	B006FPFTMS	Mobile_Apps	1	2014	6	2014-06-28
US	R22ALO94PDAYJD	B00I8Q77Y0	Mobile_Apps	5	2014	6	2014-06-29
US	R1N67BE4XGIFY0	B00FAPF5U0	Mobile_Apps	4	2014	10	2014-10-02
UK	RC8B8AXLE2KXS	B00JRSME5K	Digital_Music_Purchase	5	2014	5	2014-05-01
US	R1342I8MD1NXRN	B008K8VDPU	Mobile_Apps	4	2014	6	2014-06-07
US	R3UFPMTZUU9YME	B00KZ6WRAA	Mobile_Apps	1	2015	7	2015-07-22
US	R1LRAD8VDYV9C2	B00FCY9618	Mobile_Apps	4	2015	5	2015-05-11
US	R3QCLAIQFWRXPE	B000K09OL6	Toys	5	2014	2	2014-02-12
US	R37ZNEO1P375LE	B004SJ3BCI	Mobile_Apps	1	2013	7	2013-07-07
US	R19PKWILSFXYUX	B00G4ZACLC	Mobile_Apps	3	2015	1	2015-01-25
US	R1E3JFWFBCDO46	B0086700CM	Mobile_Apps	4	2012	6	2012-06-06
US	R185TLYMXBZXUP	B00KA87GCW	Mobile_Apps	1	2015	2	2015-02-28
US	R3D5IHW036N49I	B007ZGO7EM	Mobile_Apps	5	2012	9	2012-09-24
DE	RUKXV90F7M25D	B00E8KLWB4	Mobile_Apps	4	2013	8	2013-08-18
US	R2XIW5OW3ZGKAE	B00QW8TYWO	Mobile_Apps	5	2014	12	2014-12-27
DE	RB9LSWNIBHBOI	B005KIQEDO	Toys	5	2013	4	2013-04-28
US	R3T4RBH36MVM2	B00FAPF5U0	Mobile_Apps	5	2015	6	2015-06-21
US	RCSJC02H1YISF	B005K17RU0	Mobile_Apps	4	2012	6	2012-06-07
US	R1X55U3OP2B6ZZ	B00DUGCLY4	Mobile_Apps	5	2015	1	2015-01-03
FR	R12O76QPF8D13A	B0025AQWBY	Digital_Music_Purchase	5	2014	1	2014-01-02
US	R2ZAAO93E6JYZK	B00VRYCGLO	Mobile_Apps	2	2015	6	2015-06-11
US	R3605VSQNMJGPK	B004LOMB2Q	Mobile_Apps	5	2013	7	2013-07-20
US	R3O576KLIWSV6T	B00881VLCE	Mobile_Apps	5	2015	4	2015-04-15
US	R8Q0S5PTVGIO5	B00FAIPDAE	Mobile_Apps	5	2014	9	2014-09-25
US	R1XXIM548A5WFY	B008KE3960	Mobile_Apps	4	2012	12	2012-12-25
US	RMI6DU8QUUYHN	B00LDNE3FG	Mobile_Apps	5	2014	7	2014-07-18
US	R2ZYO087X51LKE	B00IOVH8AW	Digital_Music_Purchase	5	2014	4	2014-04-06
US	R1PW2CB5IN7PVZ	B00F8H0LM2	Mobile_Apps	5	2013	9	2013-09-29
US	R2SFM2ZFCG0QM0	B00CKJ2KK2	Mobile_Apps	5	2014	8	2014-08-08
US	R31A4ACOLZ6KBY	B006OOHYIC	Mobile_Apps	5	2012	9	2012-09-06
US	R3J5W3O6WW0G8O	B00B2V66VS	Mobile_Apps	3	2013	2	2013-02-06
US	R2R79P0LN2ZZEX	B0069G5Z9K	Mobile_Apps	3	2012	8	2012-08-30
US	RIC173J93N6CW	B0064X7FVE	Mobile_Apps	5	2014	6	2014-06-21
UK	RO5QHI2PL7JBU	B00IN3XF76	Mobile_Apps	5	2015	3	2015-03-17
US	R6FUU7DJ5GQO3	B00AREIAI8	Mobile_Apps	5	2015	4	2015-04-27
UK	R3IWJQ4K7SW8AH	B00FAPF5U0	Mobile_Apps	4	2014	1	2014-01-07
US	R24CFF8EWNS2GK	B00I8Q77Y0	Mobile_Apps	5	2014	2	2014-02-13
UK	R3AB1U0KBTRH4V	B000W7JWUA	Toys	4	2010	12	2010-12-29
DE	R3Q2XXO7Y6A3BV	B00IG2DOKM	Mobile_Apps	5	2015	5	2015-05-26
UK	R1E3HEGSELW12I	B00N35P5MW	Mobile_Apps	3	2015	1	2015-01-30
US	R1ADDTQZHGDZC3	B0001ARCFA	Musical Instruments	4	2012	2	2012-02-10
US	R23NDLCRRN71RV	B00E8KLWB4	Mobile_Apps	5	2015	4	2015-04-17
UK	R19AT9JIGGWJOA	B0067Q42BY	Mobile_Apps	5	2014	11	2014-11-13
US	R1BZT0UGMSRB9H	B00NAPEAQC	Mobile_Apps	3	2014	11	2014-11-29
US	R1O3FGVRNM3POH	B00CBKLO52	Mobile_Apps	5	2014	1	2014-01-01
US	R31VFREHCFBRI	B00JVZ0DQG	Mobile_Apps	4	2014	9	2014-09-19
US	R3M02DONRIBCE1	B00AREIAI8	Mobile_Apps	5	2013	3	2013-03-01
US	R24J6RJGVAOVYS	B00KNWYDU8	Mobile_Apps	5	2015	2	2015-02-19
US	R37QDHRK17IHPJ	B006BDHAX0	Mobile_Apps	5	2012	9	2012-09-22
UK	R3DU77B6ECXAHS	B00JQ8TQ1G	Mobile_Apps	4	2014	5	2014-05-22
US	R2EIEV032WINX0	B009B51K9U	Digital_Music_Purchase	3	2012	12	2012-12-30
US	RZPKPONMBOA6A	B006T3RM08	PC	1	2012	3	2012-03-19
US	R38XXS2448MT20	B00G4ZHCOM	Mobile_Apps	1	2014	8	2014-08-12
UK	R1ACRCY3X8LM0R	B004I159VW	Digital_Music_Purchase	5	2011	2	2011-02-25
US	R1BOVF02J249PX	B0001ARCFA	Musical Instruments	5	2007	12	2007-12-24
US	R1A18IZODNJASB	B00CWY76CC	Mobile_Apps	4	2013	7	2013-07-28
US	R3BBKJNLDC3TMC	B006BDHAX0	Mobile_Apps	5	2013	1	2013-01-26
US	R6UEITK1Y1ROI	B00A8ECU24	Mobile_Apps	5	2012	11	2012-11-29
US	R2ZUQ8GDHIE01S	B00BRH2MN8	Digital_Music_Purchase	4	2013	5	2013-05-31
US	R2AV5N4Q978N74	B00FBR8130	Toys	5	2014	10	2014-10-18
US	R262UAJKRXY3MR	B00992CF6W	Mobile_Apps	5	2014	12	2014-12-14
US	R1WYMLU3WNFWBO	B00CHSPB8Y	Mobile_Apps	4	2013	5	2013-05-08
US	R22BJ96XUU9Y3P	B0081SPK0I	Mobile_Apps	5	2013	2	2013-02-16
US	RLBWHSNLFTYF6	B0064X7FVE	Mobile_Apps	4	2014	1	2014-01-06
US	RJI0EVAP1KDBB	B00IG2DOKM	Mobile_Apps	4	2015	7	2015-07-22
US	R3GW5PXMIPAXNV	B00A8ECU24	Mobile_Apps	3	2013	7	2013-07-09
US	R16I6PCAJUR2JW	B008I43DYU	Mobile_Apps	1	2012	12	2012-12-23
UK	R1MIN7A3SGVZ89	B00BXI26XC	Mobile_Apps	4	2013	12	2013-12-10
US	R2LX69D8XGO0P7	B00DJFIMW6	Mobile_Apps	5	2014	2	2014-02-26
US	R307U21ZGU7T65	B00FATEJYE	Mobile_Apps	5	2014	1	2014-01-31
UK	R1UCWCIKPSHJQC	B003B96AOW	Toys	5	2015	3	2015-03-02
US	R3NV4O495ZTYJN	B00AREIAI8	Mobile_Apps	5	2013	8	2013-08-10
US	R1T99FKU7IZNMJ	B004GJDQT8	Mobile_Apps	4	2015	5	2015-05-01
US	R7BC41PS0KVZ7	B007SYWFRM	Mobile_Apps	5	2014	7	2014-07-25
US	RVZSCSP3YMRE5	B004H1V5RU	Toys	5	2013	6	2013-06-22
DE	R1OWR92IZLNGRR	B00MWXUKEO	PC	4	2015	4	2015-04-25
US	R2W0BP0EA9DJ6Z	B00AKKTDJY	Mobile_Apps	5	2013	5	2013-05-20
US	RJGHR8TMW38OD	B00F6E8LTM	PC	1	2015	7	2015-07-10
US	R1WUL5DYSK9ASG	B00G6ZTM3Y	Mobile_Apps	5	2014	10	2014-10-20
US	RYEULTPFUNH0R	B00BEPVAV8	Mobile_Apps	5	2013	8	2013-08-12
US	R3JAQ85QXY3Y12	B0091REZMW	Mobile_Apps	4	2014	1	2014-01-26
US	RKGV49WJVTJ8D	B00900NAFI	Mobile_Apps	5	2015	3	2015-03-25
UK	R3553ZX2YUVKGH	B00BNW1EL8	Digital_Music_Purchase	5	2013	8	2013-08-06
UK	R2IDGYBL7D0NRR	B004LOMB2Q	Mobile_Apps	4	2015	8	2015-08-02
US	R2SJ26SOHRUN4G	B00CDV6WDS	Mobile_Apps	2	2013	10	2013-10-03
US	R25ALNMLY9RE9X	B005ZTFPFQ	Mobile_Apps	1	2012	5	2012-05-04
US	R2IXVBX73ISUXM	B00N2SR5H8	Digital_Music_Purchase	5	2015	1	2015-01-10
US	RYGQQJR4ZDK34	B00LMRKZB4	PC	5	2015	6	2015-06-17
UK	R2MVGL1DFCNXE8	B00EDLP6O2	Mobile_Apps	5	2014	1	2014-01-24
US	R1L1UGLI6S5D79	B00LU0P9L4	Mobile_Apps	1	2015	4	2015-04-20
US	R1ZJHHH8TXXG2A	B009UX2YAC	Mobile_Apps	5	2014	1	2014-01-04
US	R2VNX5VKJMQG0P	B0052UZIFA	Mobile_Apps	1	2011	6	2011-06-01
US	R7YOH5AWEMNZY	B00BEPVAV8	Mobile_Apps	5	2013	6	2013-06-29
US	RGYLS35KT098I	B00AEJM6H2	Mobile_Apps	5	2013	4	2013-04-01
US	RCU10NA9FDO48	B004MC8CA2	Mobile_Apps	5	2014	6	2014-06-26
US	R1NSGRKW58SJ6K	B008XG1X18	Mobile_Apps	5	2014	11	2014-11-30
US	R1NQVINJC4H3FT	B007N6EUHI	Mobile_Apps	5	2014	12	2014-12-31
US	RB84REJ2XY8UU	B007SYWFRM	Mobile_Apps	5	2014	11	2014-11-17
US	R1VC3VZ6RL4MOH	B00J4S4EWO	Toys	5	2014	9	2014-09-08
US	RLYQF6J5NWUB8	B00FF8OKJE	Mobile_Apps	5	2014	4	2014-04-13
US	R1NDCVCI605SUE	B000AJIF4E	Musical Instruments	5	2014	11	2014-11-10
UK	R1M89MW3GOBNDD	B000KITQK2	Musical Instruments	5	2015	1	2015-01-19
US	R2ZSR4P1FB3JU6	B00992CF6W	Mobile_Apps	5	2013	6	2013-06-24
US	R3N75RZ0VUN8P1	B0063IH60K	Mobile_Apps	5	2014	6	2014-06-10
US	R2ABVKD8V55DL3	B00HNEQGN6	Digital_Music_Purchase	3	2014	2	2014-02-03
US	R2YNF3HWVDTF9W	B008Y2FRFO	Mobile_Apps	5	2013	12	2013-12-14
US	RRI3ZLHYKRBYO	B00KA7JIII	Mobile_Apps	5	2015	7	2015-07-24
UK	R1H46TS80BJWYU	B008KRJWEK	Mobile_Apps	2	2014	6	2014-06-26
US	R1WM9J9L2ETZDH	B004GJDQT8	Mobile_Apps	5	2015	3	2015-03-20
US	RTVPM0WQ1SNW1	B00992CF6W	Mobile_Apps	5	2012	11	2012-11-10
US	REVNFG1GEM7JM	B00IS87HYI	Mobile_Apps	5	2014	9	2014-09-16
US	R3ON6R1WUHUSHD	B00G6ZTM3Y	Mobile_Apps	3	2015	7	2015-07-06
US	R9RJH9LZJSXEC	B00J6K0XFM	Digital_Music_Purchase	5	2014	4	2014-04-26
UK	R2GDSYQ9KZNLOD	B00G4ZHCOM	Mobile_Apps	5	2014	10	2014-10-29
US	R3PMHRG9XDR12I	B004SBQGHS	Mobile_Apps	5	2013	10	2013-10-31
US	R1TOSOICD5CN1M	B00992CF6W	Mobile_Apps	5	2015	8	2015-08-08
US	R2H28R4BMDDNPQ	B00I8Q77Y0	Mobile_Apps	5	2014	2	2014-02-10
UK	R2BC1UY5FSQLTJ	B00FAPF5U0	Mobile_Apps	5	2014	5	2014-05-09
US	R3IKAAYE4VWF6H	B00E8KLWB4	Mobile_Apps	5	2014	6	2014-06-27
US	RSNORKX9LX9T5	B00QW8TYWO	Mobile_Apps	5	2015	1	2015-01-31
US	RA49KWETWR67H	B00E8KLWB4	Mobile_Apps	5	2014	8	2014-08-16
DE	R1QH30KIQ2ULTN	B00A77II0U	Mobile_Apps	5	2013	8	2013-08-20
US	R1VSP36EOXW5GP	B00FN811SY	Mobile_Apps	5	2014	5	2014-05-15
US	R1D3265V956RMN	B009KEN87O	Mobile_Apps	5	2013	4	2013-04-12
FR	R66DCMCMVXGUO	B0007KLH1Y	Toys	3	2015	3	2015-03-20
US	R1VOBQC5VQFMIZ	B00KQR1G3M	Digital_Music_Purchase	4	2014	10	2014-10-10
US	RISUT3PYJUNIR	B00CSR2J9I	Mobile_Apps	5	2014	10	2014-10-24
US	R1O94RMLIKAJLO	B008RA3X5E	Mobile_Apps	5	2013	4	2013-04-30
JP	R2XQDSOVI79K05	B00712Y28Q	Toys	5	2014	2	2014-02-04
US	R1S70KOV11Q06B	B004R13U6Y	Mobile_Apps	4	2012	8	2012-08-11
US	RWQUH4LIXV0OD	B00I8Q77Y0	Mobile_Apps	5	2014	2	2014-02-14
US	R2T39L8NV525QJ	B008X8RSTM	Mobile_Apps	5	2014	10	2014-10-06
US	R2UAV82SVK2N1W	B004MC8CA2	Mobile_Apps	5	2014	9	2014-09-23
UK	R2LKLMSYVJH7MA	B00594XOZU	Mobile_Apps	5	2014	3	2014-03-01
US	R2TZ9VAC9IT43U	B004MC8CA2	Mobile_Apps	5	2014	9	2014-09-19
FR	R20OKEM9QP0WE6	B00DJFIMW6	Mobile_Apps	3	2014	11	2014-11-12
US	R1QOWNJWR45GTK	B00CWY76CC	Mobile_Apps	3	2013	6	2013-06-24
US	R3PTZM2XL9OIAJ	B00CSR2J9I	Mobile_Apps	5	2014	12	2014-12-17
US	R3UXM4HYXJV78W	B00N9MPAFG	Digital_Music_Purchase	4	2015	7	2015-07-10
US	R1UBDNO5TLVW6K	B00QW8TYWO	Mobile_Apps	5	2015	1	2015-01-02
US	R1K6UKI5I7TWNV	B004XDYJRU	Mobile_Apps	5	2013	4	2013-04-07
US	R1IXI2APPHUG2G	B0063IH60K	Mobile_Apps	5	2014	10	2014-10-05
US	R1KR7XQ75IQ4IU	B005K17RU0	Mobile_Apps	5	2012	3	2012-03-20
US	R33HY9Q5RPXTHH	B00T6NBG2I	Mobile_Apps	4	2015	2	2015-02-22
UK	R28CKFNPWV0QYN	B00IS92V66	Toys	5	2014	6	2014-06-24
US	R2F8X8N0H95BWF	B00JOT3HQ2	Mobile_Apps	5	2015	2	2015-02-10
US	R13OP5IVR98RXF	B00F8GYC1Y	Mobile_Apps	1	2015	1	2015-01-05
US	R2LU4WWCHULDWI	B00FAPF5U0	Mobile_Apps	5	2013	11	2013-11-16
US	R29PAPE4KSMQFQ	B00992CF6W	Mobile_Apps	5	2014	3	2014-03-02
US	R1112PLE09G9U4	B00881VLCE	Mobile_Apps	4	2015	3	2015-03-21
UK	R24BEB0RTNUFFE	B0054905RK	Digital_Music_Purchase	4	2011	10	2011-10-09
US	R2Z7BLMQUTTLC	B005XLN97M	Toys	5	2012	11	2012-11-26
US	R2M55QTW84RPZ2	B006GECE9Y	Mobile_Apps	5	2015	1	2015-01-19
US	R1UP0D83M6JGBX	B00IG2DOKM	Mobile_Apps	5	2014	5	2014-05-24
US	R1G8IMYYW0P5DE	B00DEG4Z1W	Mobile_Apps	1	2013	7	2013-07-09
FR	R1VRZVDLZVJDTC	B0028R3NCU	PC	5	2013	8	2013-08-16
US	R2PFLCVNXANG2M	B00NWDP6P6	Mobile_Apps	5	2014	10	2014-10-27
US	RNG50IUDAAECZ	B009AY04A8	Mobile_Apps	3	2012	11	2012-11-25
US	R18G9FWUD1X4GP	B00FAPF5U0	Mobile_Apps	4	2014	2	2014-02-21
US	R18SJJQBZQ31FJ	B00D41AJ7G	Mobile_Apps	3	2015	7	2015-07-24
JP	R2HAHL3R05LBGP	B008B68IUY	Toys	4	2014	1	2014-01-16
US	R1AIJ3MMTSFWTD	B001IF5YLQ	PC	5	2011	11	2011-11-22
US	R2JYIAQNMTFVSW	B00IG2DOKM	Mobile_Apps	5	2015	3	2015-03-29
JP	R2NQPM9A71H1YY	B00AIQP9DE	Mobile_Apps	5	2013	7	2013-07-19
US	R1UCZ8L6MMW9W2	B00992CF6W	Mobile_Apps	3	2014	12	2014-12-30
US	R2KFR0Z41UB50G	B008IJT0CE	Mobile_Apps	5	2013	9	2013-09-05
US	RGS7KQGH7DLJ	B0079R8IYW	PC	2	2012	4	2012-04-30
US	R834KMZK0D3MR	B00B2V66VS	Mobile_Apps	5	2013	2	2013-02-03
US	R18LH9DZXX01ND	B00F2C9KIE	Mobile_Apps	3	2014	12	2014-12-18
US	R1IPPSC745HT7L	B007SYWFRM	Mobile_Apps	5	2012	8	2012-08-16
US	R2BUAR2LK4A9JU	B00AQF8CJ0	Mobile_Apps	5	2013	6	2013-06-07
US	R3LZ54OET0QXN8	B00B2V66VS	Mobile_Apps	1	2014	12	2014-12-13
US	R211KHZO1NGFE3	B00GT67UUM	Mobile_Apps	1	2015	1	2015-01-31
US	RYAE6LSPVVZWW	B007KQ6XYY	Mobile_Apps	5	2012	3	2012-03-21
JP	R36JCKUCVQQ44R	B006ZS4QEM	Toys	5	2013	12	2013-12-18
UK	R14PPKZUNPRXX4	B002KCNV3Y	Toys	5	2014	5	2014-05-25
US	R3P2QF0NHN6TAD	B000TERFGO	Digital_Music_Purchase	5	2012	10	2012-10-08
US	R2EGDRCLCQY3PW	B00E8KLWB4	Mobile_Apps	5	2014	7	2014-07-01
UK	R3OF9DVOR6V662	B00PJ5AUCO	Mobile_Apps	5	2014	11	2014-11-15
US	R320X6M4LZIDL1	B00640UICA	Mobile_Apps	5	2014	2	2014-02-04
US	R1PBVM00E0HJTZ	B00GTCECVG	Mobile_Apps	5	2015	2	2015-02-25
US	RZVFXHNXHMA8B	B00881VLCE	Mobile_Apps	5	2014	10	2014-10-31
US	R2C85NN5GKFKIA	B004SOR4H6	Mobile_Apps	5	2015	3	2015-03-06
US	R1I390R9YADOO9	B00C5XBAOA	Toys	3	2014	9	2014-09-15
US	R13LXK6BAZVIV3	B00BNGFGIQ	Mobile_Apps	4	2014	1	2014-01-16
UK	R1SWWYN2GOWQOU	B000KUD2G4	Musical Instruments	5	2012	4	2012-04-20
US	R2IWCZ8PHQK7CL	B00BFUUMO8	Mobile_Apps	5	2014	7	2014-07-21
US	R19HMLR4JEAH8S	B009FOBMBI	Digital_Music_Purchase	4	2013	2	2013-02-25
US	R7PMXWFNXDXT6	B00FATEJYE	Mobile_Apps	5	2014	7	2014-07-30
US	R3TL9X8T8V89AA	B00AREIAI8	Mobile_Apps	5	2015	4	2015-04-15
US	R2RO1957ZFFCKE	B00OOYVBQ0	Mobile_Apps	1	2015	3	2015-03-20
US	R39S6F7PJOWTWD	B0087HT36U	Mobile_Apps	4	2013	6	2013-06-07
US	R2255HNAOB9V6A	B009UX2YAC	Mobile_Apps	5	2015	6	2015-06-08
US	R1K1PF4QZGZJCE	B0031KGCJO	Toys	5	2014	12	2014-12-30
US	R2X2M3GS7SFQVL	B00992CF6W	Mobile_Apps	5	2012	12	2012-12-05
US	R2COZP3Y6Z017K	B003VANOFY	PC	2	2015	7	2015-07-03
UK	R1O8NGIYNE46PR	B006ZB3V2C	Mobile_Apps	4	2013	7	2013-07-03
US	R3SEVPZZHFTS9N	B00FAPF5U0	Mobile_Apps	5	2014	12	2014-12-22
US	R22DMRCBSC4HFU	B00C7TAF3Y	Mobile_Apps	5	2014	1	2014-01-20
US	R375ZENZD47GNY	B000065BPB	Musical Instruments	3	2008	4	2008-04-26
US	R2QOP84U5T6ZW2	B008JGSM6G	Mobile_Apps	4	2013	6	2013-06-15
US	R2G4KGTGU2QN1G	B005L38QK2	PC	5	2014	12	2014-12-26
US	R23IR0A89VBV7Q	B00FN811SY	Mobile_Apps	5	2013	12	2013-12-27
US	R3EMH322Z3HAZS	B007SYWFRM	Mobile_Apps	4	2014	3	2014-03-15
US	R3CHU5PRW972EU	B00DCX08MW	Mobile_Apps	5	2015	4	2015-04-16
US	R3IYLIUEKG6VGC	B009C7ZQM4	Mobile_Apps	5	2013	11	2013-11-29
US	R34WQ1XDSG12OU	B00BNGFGIQ	Mobile_Apps	1	2013	7	2013-07-14
US	RC2I0C9P7DCOQ	B0063GORYU	Mobile_Apps	5	2013	2	2013-02-07
US	RNXIYHS6AIP36	B009UX2YAC	Mobile_Apps	5	2014	5	2014-05-07
US	R12Z1NUYD2EBN6	B008XG1X18	Mobile_Apps	5	2014	8	2014-08-20
US	R18AWZALQAJ257	B004SYP5WC	Mobile_Apps	5	2012	5	2012-05-14
US	R3U27WXZ7TE4L0	B004FRX0MY	Mobile_Apps	5	2015	7	2015-07-24
US	R4OIPJ7MXA1I8	B008JGSM6G	Mobile_Apps	5	2012	9	2012-09-23
US	R2LHI4SCL14TG1	B007V2UGPE	Mobile_Apps	5	2012	4	2012-04-22
US	R9Q2WX1M4YD3F	B008JF8O9M	Mobile_Apps	1	2012	12	2012-12-29
US	ROSZSMVEO0PTZ	B0090P98Z4	Mobile_Apps	5	2013	4	2013-04-18
DE	RM5NNQQJ4IVU3	B005KELQEU	PC	5	2013	2	2013-02-02
US	RN7AEC46TK2M0	B00FEN58KA	Toys	5	2015	5	2015-05-04
US	R2CNK8UWCVLLX0	B007PT3QOQ	Mobile_Apps	3	2012	4	2012-04-21
US	R2IC8BONGWE572	B00J2VSS0C	Mobile_Apps	4	2015	1	2015-01-03
US	R39CQQBOFWMJC4	B004YEJGEO	Mobile_Apps	5	2011	8	2011-08-17
US	R1S1Y88D6FFOQQ	B00PJ5AUCO	Mobile_Apps	5	2015	3	2015-03-22
US	R1YUQGZYD9MS8K	B00JOT3HQ2	Mobile_Apps	5	2015	2	2015-02-08
US	R367687T9PCWD4	B00CWY76CC	Mobile_Apps	1	2013	7	2013-07-13
US	R2HYNXIT8RVMDV	B008AIGWVA	Mobile_Apps	1	2013	7	2013-07-25
DE	R18GTCI8WUSAOV	B003WMX3SY	PC	2	2015	7	2015-07-15
UK	R1XDBD4IYNN9VQ	B0063IH60K	Mobile_Apps	3	2013	7	2013-07-17
UK	R2UCSXOEHP40YH	B00HDERPRM	Digital_Music_Purchase	5	2014	5	2014-05-05
US	RDF7X8XPTP0KJ	B00FAX6XQC	Mobile_Apps	5	2014	2	2014-02-09
