"marketplace","product_category","product_title","star_rating","verified_purchase","helpful_votes"
"US","Mobile_Apps","Relax Melodies Oriental: A white noise ambience for sleep, meditation & yoga",1,1,5
"US","Mobile_Apps","Akinator the Genie",5,1,2
"US","Mobile_Apps","Doom & Destiny",4,1,0
"US","Digital_Music_Purchase","Blind Faith",5,1,0
"US","Digital_Music_Purchase","Paramore",4,0,0
"US","Mobile_Apps","AccuWeather with Superior Accuracy™",5,1,0
"US","Mobile_Apps","Solitaire",5,1,0
"US","Mobile_Apps","Riptide GP2",4,1,0
"US","Mobile_Apps","Earn to Die 2",2,1,10
"US","Mobile_Apps","Angry Birds Go!",1,1,0
"UK","Digital_Music_Purchase","No Sound Without Silence",5,1,0
"UK","Mobile_Apps","Mystery Manor",5,1,0
"US","Mobile_Apps","ES File Explorer File Manager",1,1,0
"US","Mobile_Apps","Farm Town: Happy farming Day & top farm game",5,1,2
"US","Mobile_Apps","101-in-1 Games",4,0,0
"UK","Toys","Playmobil 4850 Large Zoo",5,1,0
"US","Mobile_Apps","Battery",3,1,0
"US","Mobile_Apps","Minecraft",5,1,0
"DE","Mobile_Apps","Jigty-Puzzlespiele",3,1,5
"US","Mobile_Apps","Candy Crush Saga",5,1,4
"US","Mobile_Apps","Dragon City",5,1,0
"US","Mobile_Apps","Adobe Acrobat Reader- PDF Reader and more",1,1,0
"US","Mobile_Apps","Quell",5,1,0
"UK","Mobile_Apps","Alpha Wave",5,1,0
"US","Mobile_Apps","Montezuma Puzzle 2 Premium",4,1,0
"US","Mobile_Apps","Cut the Rope",4,1,1
"UK","Mobile_Apps","My Talking Angela",1,1,1
"US","Toys","Intex Ocean Inflatable Play Center, 100"" X 77"" X 31"", for Ages 2+",5,1,0
"US","Mobile_Apps","Temple Run",5,1,0
"US","Mobile_Apps","The Room (Kindle Tablet Edition)",5,1,0
"US","Mobile_Apps","vTube for YouTube [FREE]",5,1,0
"US","Mobile_Apps","The Elf Adventure - A Christmas Story For Kids - Ad-free",4,1,1
"US","Mobile_Apps","My Alarm Clock",5,1,0
"US","Mobile_Apps","Mahjong",4,1,0
"DE","Digital_Music_Purchase","Sheezus (Deluxe Edition) [Explicit]",5,1,0
"US","Mobile_Apps","Five Nights at Freddy's",5,1,5
"US","Mobile_Apps","Wonder Zoo: Animal & Dinosaur Rescue",5,1,0
"US","Mobile_Apps","Can You Escape",5,1,0
"US","Mobile_Apps","Enigmatis: The Ghosts of Maple Creek Free",4,1,0
"US","Mobile_Apps","Skype (Android Edition)",3,1,7
"US","Digital_Music_Purchase","Bon Iver",5,1,0
"US","Mobile_Apps","Monument Valley",5,1,0
"US","Mobile_Apps","Temple Run",5,1,0
"US","PC","AMD A8-3870K APU with AMD Radeon 6550 HD Graphics 3.0GHz Unlocked Socket FM1 100W Quad-Core Processor - Retail - AD3870WNGXBOX",5,1,0
"US","Mobile_Apps","Kingdom Rush Frontiers",5,1,0
"US","Mobile_Apps","Search Engine For Google",1,1,2
"US","Mobile_Apps","Can You Escape",5,1,0
"UK","Digital_Music_Purchase","Bridge Over Troubled Water",5,1,0
"US","Mobile_Apps","Photo Transfer App",4,1,0
"US","Mobile_Apps","Solitaire",5,1,0
"DE","Mobile_Apps","Amazon Underground",3,1,0
"US","Mobile_Apps","Angry Birds Rio (Ad-Free)",4,1,0
"UK","Mobile_Apps","Jetpack Joyride",5,1,0
"US","Mobile_Apps","Five Nights at Freddy's 3",5,1,1
"US","Mobile_Apps","Yahoo Mail – Keeps you organized!",5,1,0
"US","Shoes","Crocs Women's Jayna Slingback Flat",4,1,0
"US","Mobile_Apps","JW Library",5,1,0
"DE","Mobile_Apps","SwiftKey",4,1,3
"US","Mobile_Apps","Minecraft",5,1,1
"JP","Toys","ラングスジャパン(RANGS) 室内用お砂遊び キネティックサンド 1kg",2,1,3
"UK","Digital_Music_Purchase","1000 Forms of Fear",5,1,0
"US","Mobile_Apps","My Talking Angela",5,1,202
"UK","Mobile_Apps","Five Nights at Freddy's 2",1,1,2
"US","Mobile_Apps","Patchworkz (Full)",5,1,0
"US","Mobile_Apps","Pixel Gun 3D (Pocket Edition) - multiplayer shooter with skin creator",5,1,7
"UK","Mobile_Apps","Temple Run",5,1,16
"US","Mobile_Apps","Skype",5,0,0
"US","Toys","Chuggington StackTrack Piper",5,1,0
"US","Mobile_Apps","Twitch",5,1,0
"DE","Digital_Music_Purchase","Babel",5,1,0
"UK","Mobile_Apps","Mahjong Journey®",4,1,0
"US","Mobile_Apps","Clean Master Phone Boost",5,1,0
"UK","Mobile_Apps","Minecraft",5,1,0
"US","Digital_Music_Purchase","Viva La Vida",5,1,0
"US","Mobile_Apps","Candy Crush Saga",5,1,0
"US","Mobile_Apps","Wikipedia",5,1,1
"US","Mobile_Apps","Crossy Road",5,1,0
"US","Mobile_Apps","Subway Surfers",4,1,0
"UK","Digital_Music_Purchase","Drones [Explicit]",4,1,0
"UK","Digital_Music_Purchase","Wicked Game",5,0,0
"US","Digital_Music_Purchase","Chronicle: 20 Greatest Hits",4,1,0
"US","Mobile_Apps","Big Fish Casino – Free Vegas Slot Machines & Games",5,1,0
"US","Mobile_Apps","Alarm Clock for Me free",5,1,0
"US","Mobile_Apps","Guess The Emoji",5,1,0
"US","Mobile_Apps","Magic Jigsaw Puzzles",1,0,0
"UK","Mobile_Apps","Heroes of Order & Chaos",5,1,1
"US","PC","Plugable USB to RS-232 DB9 Serial Adapter (Prolific PL2303HX Rev D Chipset)",5,1,0
"US","Mobile_Apps","Fruit Ninja Free",3,1,0
"US","Mobile_Apps","The Secret Society® - Hidden Mystery",4,1,0
"US","Toys","Neca - Gremlins Electronic Dancing Plush Doll Gizmo, Measures 8"" Tall",5,0,25
"US","Mobile_Apps","Five Nights at Freddy's 3",4,1,7
"US","Digital_Music_Purchase","Planes: Fire & Rescue (Original Motion Picture Soundtrack)",5,1,0
"US","Mobile_Apps","Clean Master Phone Boost",5,1,0
"US","Mobile_Apps","101-in-1 Games",4,1,0
"US","Mobile_Apps","UNO ™ & Friends - The Classic Card Game Goes Social!",1,1,0
"US","Mobile_Apps","Hill Climb Racing",5,1,0
"UK","Mobile_Apps","CastleVille Legends",4,1,0
"US","PC","iLok Software Authorization Device (holds hundreds of software licenses)",5,1,3
"US","Mobile_Apps","Can You Escape",5,1,0
"FR","Mobile_Apps","Can You Escape - Adventure",4,1,0
"US","Mobile_Apps","Train Crisis HD",5,1,0
"US","Mobile_Apps","Temple Run 2",5,1,1
"US","Mobile_Apps","myCamera HD : Kindle Fire Camera",5,1,0
"US","Mobile_Apps","Monster Dash",5,1,0
"US","Mobile_Apps","Castle Clash",2,1,1
"UK","Mobile_Apps","My Talking Angela",1,1,8
"US","Mobile_Apps","Absolute RC Simulator",4,1,20
"US","Mobile_Apps","Geometry Dash Lite",5,1,0
"DE","PC","SanDisk Ultra Android MicroSDHC UHS-I Class 10 Speicherkarte (inkl. SD-Adapter, bis zu 48MB/s lesen)",5,1,0
"US","Mobile_Apps","101-in-1 Games",4,1,0
"US","Mobile_Apps","Battle Islands",5,1,8
"US","Mobile_Apps","Real Steel World Robot Boxing",4,1,0
"US","Mobile_Apps","Easy Voice Recorder",5,1,0
"US","Mobile_Apps","Stellarium Mobile Sky Map",5,1,0
"US","Mobile_Apps","Subway Surfers",5,1,1
"US","Digital_Music_Purchase","The Rise and Fall of Ziggy Stardust and the Spiders from Mars",4,1,0
"US","Mobile_Apps","Game of War - Fire Age",5,1,0
"US","Mobile_Apps","Candy Crush Saga",5,1,0
"UK","Toys","Monster High Clawdeen Wolf and Coffin Bean Café",5,1,0
"US","Mobile_Apps","Call of Duty®: Heroes",5,1,0
"US","Shoes","Crocs Women's Jayna Slingback Flat",3,1,1
"US","Mobile_Apps","Mini Warriors",4,1,1
"US","Mobile_Apps","Magic Jigsaw Puzzles",5,1,0
"US","Mobile_Apps","Call of Duty®: Heroes",5,1,0
"UK","Mobile_Apps","FIFA 15 ULTIMATE TEAM",1,1,0
"US","Mobile_Apps","Bubble Witch 2 Saga",5,1,0
"US","Mobile_Apps","Sleepy Time",5,1,0
"US","Mobile_Apps","Chess Free",5,1,0
"US","Digital_Music_Purchase","Blood For Blood [Explicit]",4,0,0
"US","Mobile_Apps","BINGO BLITZ: Play Free Bingo & Slots!",4,1,1
"US","Mobile_Apps","Facebook Messenger",5,1,0
"US","Mobile_Apps","Glow Hockey",5,1,1
"US","Mobile_Apps","Temple Run",5,1,0
"US","Mobile_Apps","Battery",5,1,0
"US","Mobile_Apps","Jurassic Park™ Builder",5,1,0
"US","Mobile_Apps","Crossy Road",5,1,0
"US","Mobile_Apps","Crossy Road",5,1,0
"US","Mobile_Apps","CSI: Hidden Crimes",5,1,0
"US","Mobile_Apps","My Horse",4,1,0
"US","Mobile_Apps","Coin Dozer",4,1,0
"US","Mobile_Apps","Avast Mobile Security & Antivirus",5,1,0
"US","Mobile_Apps","The Weather Channel: Forecast, Radar & Alerts",5,1,0
"US","Mobile_Apps","Game of War - Fire Age",5,1,2
"US","Mobile_Apps","Farm Heroes Saga",4,1,2
"US","Mobile_Apps","Spirit Stones",4,1,0
"US","Mobile_Apps","Quell",5,1,0
"FR","Mobile_Apps","Exilé au Paradis",1,0,0
"US","Mobile_Apps","Temple Run",5,1,0
"UK","Mobile_Apps","Minion Rush: Despicable Me Official Game",5,1,1
"US","Mobile_Apps","101-in-1 Games",4,1,0
"US","Toys","Perplexus Epic",5,1,0
"US","Digital_Music_Purchase","Christmas",5,0,0
"US","Mobile_Apps","Temple Run",5,1,0
"FR","Shoes","Timberland Earthkeeper, Chaussures montantes homme",5,1,0
"US","Mobile_Apps","Amazon Music [Android]",5,1,0
"US","Mobile_Apps","Jewel Legends: Tree of Life",4,1,0
"US","Mobile_Apps","The Rise of Atlantis",2,1,3
"US","Mobile_Apps","Frozen Free Fall",5,1,0
"UK","Mobile_Apps","Funtastic Camera",1,1,27
"US","Mobile_Apps","The Secret Society® - Hidden Mystery",3,1,0
"UK","Mobile_Apps","Lucky Dragon",5,1,1
"US","Mobile_Apps","Shazam Encore",5,1,0
"US","Mobile_Apps","Solitaire",5,0,0
"US","Mobile_Apps","Plants vs. Zombies (WiFi Download Only)",2,1,0
"US","Mobile_Apps","Train Crisis HD",2,1,0
"US","PC","Coollaboratory Liquid Ultra Thermal Paste Compound Grease CPU Processor Heatsink",5,1,1
"US","Mobile_Apps","Cut the Rope",5,1,0
"US","Mobile_Apps","Guess The Emoji",4,1,0
"US","Mobile_Apps","Coin Dozer",5,1,0
"US","Digital_Music_Purchase","The Very Best Of Frankie Valli & The 4 Seasons",4,1,0
"UK","Digital_Music_Purchase","Night Visions",5,1,0
"US","Mobile_Apps","Relax Melodies: Sleep Sounds, White Noise, Meditation & Fan",3,1,0
"US","Mobile_Apps","Flappy Wings (not Flappy Bird)",5,1,0
"UK","Mobile_Apps","My Horse",4,1,0
"US","Mobile_Apps","The Secret Society® - Hidden Mystery",4,1,0
"US","Mobile_Apps","CastleVille Legends",5,1,0
"US","Mobile_Apps","Flappy Wings (not Flappy Bird)",4,1,0
"US","Mobile_Apps","Yahoo Mail – Keeps you organized!",5,1,0
"US","Mobile_Apps","FREEdi YouTube Downloader",3,1,1
"US","Mobile_Apps","Candy Crush Saga",5,1,0
"US","Mobile_Apps","Minion Rush: Despicable Me Official Game",5,1,0
"US","Mobile_Apps","Flappy Wings (not Flappy Bird)",4,1,0
"US","Mobile_Apps","Subway Surfers",5,1,0
"US","Mobile_Apps","Talking Tom Cat Free",5,1,25
"US","Mobile_Apps","Injustice: Gods Among Us (Kindle Tablet Edition)",5,1,0
"US","Mobile_Apps","Solitaire",4,1,0
"US","Mobile_Apps","Candy Crush Saga",4,1,0
"UK","Mobile_Apps","Flappy Wings (not Flappy Bird)",2,1,0
"US","Mobile_Apps","Docs To Go Premium Key",2,1,0
"US","Mobile_Apps","Injustice: Gods Among Us (Kindle Tablet Edition)",4,1,0
"US","Mobile_Apps","Solitaire",5,1,0
"US","Mobile_Apps","Gummy Drop!",5,1,1
"US","Mobile_Apps","Virtual City Playground®: Building Tycoon",5,0,0
"US","Mobile_Apps","Diamond Dash",5,1,6
"US","PC","3Dconnexion 3DX-700028 SpaceNavigator 3D Mouse",5,1,0
"US","Mobile_Apps","Hill Climb Racing",5,1,0
"UK","Mobile_Apps","Pinterest",4,1,0
"US","Mobile_Apps","Candy Crush Saga",4,1,0
"US","Toys","LEGO Star Wars Geonosian Cannon 9491",5,1,0
"US","Toys","Diamond Select Back to the Future II DeLorean Time Machine",5,1,1
"DE","Toys","Schleich 14626  - Wild Life, Wolf, heulend",5,1,1
"US","PC","Griffin GC16034 Elevator Stand for Laptops",5,1,0
"US","Mobile_Apps","Ice Age Village",1,1,0
"US","Mobile_Apps","The Amazing Spider-Man (Kindle Tablet Edition)",5,1,0
"US","Mobile_Apps","Christmasville: The Missing Santa ADVENTures",1,0,18
"UK","Toys","Elsa Musical Wand",5,1,0
"US","Mobile_Apps","Gardenscapes",4,1,0
"US","Mobile_Apps","Magic 2014",4,1,0
"US","Mobile_Apps","My Horse",3,1,0
"US","Mobile_Apps","Cut the Rope",5,1,8
"US","PC","Thunderbolt to Gigabit Ethernet Adapter",5,1,0
"US","Mobile_Apps","OfficeSuite Professional",5,1,0
"US","Mobile_Apps","Facebook",5,1,0
"US","Mobile_Apps","Dark Arcana: the Carnival",4,1,0
"US","Mobile_Apps","101-in-1 Games",5,1,0
"US","Mobile_Apps","Kindle for Android",4,1,0
"US","Mobile_Apps","101-in-1 Games",5,1,0
"US","Mobile_Apps","Iron Man 3 - The Official Game",5,1,1
"US","Mobile_Apps","Flappy Wings (not Flappy Bird)",4,1,0
"US","Mobile_Apps","Flappy Wings (not Flappy Bird)",5,1,0
"US","Mobile_Apps","Can You Escape",4,1,0
"US","Mobile_Apps","Mahjong Deluxe HD Free",5,1,0
"US","Mobile_Apps","Can You Escape",5,1,0
"JP","Digital_Music_Purchase","Greatest Hits",5,1,5
"US","Musical Instruments","Zoom H4N Handy Portable Digital Recorder - 2009 Version",5,1,0
"US","Mobile_Apps","Pixel Gun 3D (Pocket Edition) - multiplayer shooter with skin creator",5,1,2
"DE","Mobile_Apps","Dummy Defense",4,1,1
"US","Mobile_Apps","Candy Crush Saga",5,1,0
"US","Mobile_Apps","Battery",5,1,0
"US","Mobile_Apps","Eternium: Mage and Minions",5,1,0
"US","Mobile_Apps","Where's My Perry?",5,1,29
"US","Mobile_Apps","Solitaire",5,1,0
"US","Digital_Music_Purchase","Ultimate Hits: Rock And Roll Never Forgets",5,1,0
"US","Mobile_Apps","Castle Clash",5,1,0
"UK","Mobile_Apps","Azada (Full)",5,1,2
"US","Mobile_Apps","Pinterest",4,1,0
"US","Mobile_Apps","The Weather Channel: Forecast, Radar & Alerts",5,1,0
"US","Mobile_Apps","UNO ™ & Friends - The Classic Card Game Goes Social!",4,1,0
"US","Mobile_Apps","All-in-One Mahjong",3,1,0
"US","Mobile_Apps","The Weather Channel: Forecast, Radar & Alerts",4,1,0
"UK","Mobile_Apps","TuneIn Radio Pro",4,0,0
"US","Mobile_Apps","Nutty Fluffies Rollercoaster",5,1,4
"US","Mobile_Apps","PrinterShare Mobile Print",5,1,0
"US","PC","AMD FX 6100 6-Core Processor, 3.3 6 Socket AM3+ - FD6100WMGUSBX",5,1,1
"US","Mobile_Apps","PolyClock World Clock",5,1,0
"US","Mobile_Apps","Fruit Ninja Free",5,1,0
"US","PC","Amazon 5ft USB to Micro-USB Cable (works with most Micro-USB Tablets)",1,1,0
"US","Digital_Music_Purchase","Black Widow",5,1,0
"UK","Mobile_Apps","Notepad+",5,1,0
"UK","Mobile_Apps","Yahoo Mail – Keeps you organized!",5,1,0
"US","Mobile_Apps","My Horse",5,1,0
"US","Mobile_Apps","LinkedIn",5,1,0
"US","Digital_Music_Purchase","Lindsey Stirling",5,1,0
"US","Mobile_Apps","Clockwork Tales: Of Glass and Ink (Full)",5,1,0
"UK","PC","Transcend JetFlash 300 USB 2.0 Flash Drive - PARENT ASIN",5,1,0
"US","Mobile_Apps","Candy Crush Levels Help Guide",5,1,0
"US","Mobile_Apps","Temple Run: Oz",4,1,12
"US","Mobile_Apps","Candy Crush Saga",5,1,0
"UK","Mobile_Apps","Candy Crush Saga",5,1,0
"US","Mobile_Apps","Temple Run 2",5,1,0
"US","Mobile_Apps","Neon Flow",4,1,0
"US","Mobile_Apps","Escape Story",5,1,0
"US","Mobile_Apps","Clean Master Phone Boost",5,1,0
"US","Mobile_Apps","101-in-1 Games",4,1,0
"US","Mobile_Apps","Game of War - Fire Age",5,1,1
"US","Mobile_Apps","Crossy Road",5,1,0
"US","Mobile_Apps","Abyss: The Wraiths of Eden",5,1,0
"US","Mobile_Apps","Candy Crush Saga",4,1,0
"UK","Digital_Music_Purchase","Head Down",5,1,1
"UK","Mobile_Apps","WIFI Hacker Professional Prank",1,1,5
"US","Mobile_Apps","Virtual City Playground®: Building Tycoon",5,1,0
"US","Mobile_Apps","The Lost City",1,1,2
"US","Mobile_Apps","Amazon Music [Android]",5,1,0
"US","Mobile_Apps","Skype",1,0,1
"US","Mobile_Apps","Ice Age Village",5,1,0
"JP","Mobile_Apps","簡単ボイスレコーダー",3,1,5
"US","Mobile_Apps","Angry Birds Seasons (Ad-Free)",5,0,0
"US","Mobile_Apps","Can You Escape 2",4,1,10
"US","Mobile_Apps","Township",5,1,0
"US","Mobile_Apps","Calculator Plus Free",5,1,0
"UK","Mobile_Apps","Dumb Ways to Die",5,1,0
"US","Mobile_Apps","Cut the Rope 2",4,1,0
"US","Mobile_Apps","Minion Rush: Despicable Me Official Game",4,1,0
"US","Mobile_Apps","Mystery Manor",5,1,0
"US","Mobile_Apps","DragonVale",5,1,0
"US","Mobile_Apps","Subway Surfers",5,1,0
"UK","Mobile_Apps","Collapse! Holiday",5,1,0
"US","Mobile_Apps","Plague Inc.",5,1,0
"UK","Digital_Music_Purchase","Hydra",5,1,0
"US","Mobile_Apps","Going Nuts",5,1,0
"US","Mobile_Apps","Midnight Castle – A Free Hidden Object Mystery Game for Fire! Find objects and solve puzzles!",5,1,1
"US","Mobile_Apps","Facebook",1,1,0
"US","Mobile_Apps","Geometry Dash Lite",5,1,0
"UK","Digital_Music_Purchase","Love Me Like You Do (From ""Fifty Shades Of Grey"")",4,1,0
"US","Mobile_Apps","LinkedIn",5,1,17
"US","Mobile_Apps","The Secret Society® - Hidden Mystery",1,1,1
"UK","Mobile_Apps","Calculator Plus Free",5,1,3
"DE","Mobile_Apps","Sparkle HD",5,1,6
"US","Digital_Music_Purchase","My Favourite Faded Fantasy",5,1,2
"UK","Mobile_Apps","DEER HUNTER CLASSIC",4,1,0
"US","Mobile_Apps","Angry Birds Seasons (Ad-Free)",4,0,0
"US","PC","Logitech Wireless Gaming Headset G930 with 7.1 Surround Sound, Wireless Headphones with Microphone",5,1,0
"US","Mobile_Apps","Hill Climb Racing",4,1,0
"US","Mobile_Apps","Super Dynamite Fishing Premium",3,1,0
"US","Mobile_Apps","Hidden Objects Lost Worlds",2,1,0
"US","Mobile_Apps","Candy Crush Saga",5,1,0
"US","Mobile_Apps","SwiftKey",5,1,0
"US","Mobile_Apps","Terraria",5,1,0
"US","Mobile_Apps","Minecraft",5,1,0
"US","PC","Kindle Fire Zip Sleeve",5,1,0
"UK","Mobile_Apps","Azkend",5,1,0
"US","Mobile_Apps","Can You Escape",5,1,0
"US","Mobile_Apps","Draw a Stickman: EPIC",4,1,0
"US","Mobile_Apps","Castle Clash",2,1,1
"UK","PC","Amazon Protective Cover for Kindle (7th Generation - 2014 release)",3,1,1
"US","Mobile_Apps","Subway Surfers",5,0,0
"US","Mobile_Apps","Thor: The Dark World - The Official Game",4,1,0
"US","Mobile_Apps","vTube for YouTube [FREE]",5,1,0
"US","Mobile_Apps","TripAdvisor",2,1,0
"US","Mobile_Apps","101-in-1 Games",5,1,0
"US","Mobile_Apps","Flappy Wings (not Flappy Bird)",5,1,0
"US","Mobile_Apps","Fairway Solitaire",5,1,0
"US","Mobile_Apps","Minion Rush: Despicable Me Official Game",5,1,0
"US","Mobile_Apps","Stopwatch Xtreme",1,0,19
"US","Mobile_Apps","Facebook",5,1,0
"US","Mobile_Apps","WPS Office + PDF",2,1,0
"UK","Mobile_Apps","The Room Two (Kindle Tablet Edition)",4,0,0
"US","Mobile_Apps","Evernote - stay organized.",4,1,0
"US","PC","Plugable USB Audio Adapter with 3.5mm Speaker/Headphone and Microphone Jacks (Black Aluminum; C-Media HS 100B Chip; Built-In Compatibility with Windows, Mac, and Linux)",4,1,0
"US","Mobile_Apps","Subway Surfers",5,1,0
"UK","Mobile_Apps","Calculator Plus Free",5,1,0
"US","Mobile_Apps","Swype Keyboard",2,1,0
"US","Mobile_Apps","Skype (Android Edition)",1,1,0
"JP","Mobile_Apps","ES File Explorer File Manager",5,1,1
"US","Digital_Music_Purchase","Mechanical Bull",4,1,4
"UK","Mobile_Apps","Call of Duty®: Heroes",5,1,0
"US","Mobile_Apps","Battery",4,0,0
"US","Mobile_Apps","Crossy Road",1,1,3
"US","Mobile_Apps","Amazon Underground",5,1,0
"US","Digital_Music_Purchase","Elvis 30 #1 Hits",5,1,0
"US","Mobile_Apps","Fingerpaint Magic",5,1,0
"UK","Mobile_Apps","Stick Tennis",5,0,12
"US","Mobile_Apps","Abyss: The Wraiths of Eden",4,1,0
"US","Musical Instruments","Behringer XENYX X1204USB | Premium 12-Input 2/2-Bus Mixer with XENYX Mic Preamps and USB/Audio Interface",3,0,1
"US","PC","Mobee Technology Magic Charger - Inductive Charger for Apple Magic Mouse (MO2212)",4,1,0
"US","Mobile_Apps","White Noise",5,1,0
"US","Mobile_Apps","Frozen Free Fall",5,1,0
"US","Mobile_Apps","Clean Master Phone Boost",5,1,0
"US","Mobile_Apps","Draw a Stickman: EPIC",2,1,7
"US","Mobile_Apps","eBay",5,1,0
"US","PC","GIGABYTE Ultra Durable 3 Classic Desktop Motherboard - AMD - Socket AM3 PGA-941 GA-990FXA-UD3",5,1,11
"US","Mobile_Apps","DragonVale",5,1,0
"UK","Mobile_Apps","Fruit Ninja Free",4,1,5
"US","Digital_Music_Purchase","Build Me Up From Bones",5,1,0
"DE","Mobile_Apps","Ice Age: Die Siedlung",5,1,0
"UK","Mobile_Apps","Crossy Road",5,1,0
"DE","Mobile_Apps","Montezuma Puzzle 4 Premium",4,1,0
"UK","Mobile_Apps","Angry Birds Free",2,1,0
"UK","Mobile_Apps","Candy Crush Saga",5,1,0
"US","Mobile_Apps","Fleksy Keyboard",5,1,0
"US","Mobile_Apps","Solitaire",5,1,1
"US","Mobile_Apps","CSI: Hidden Crimes",5,1,0
"US","Mobile_Apps","Solitaire",3,1,0
"US","Mobile_Apps","Flow Free",5,1,0
"US","Digital_Music_Purchase","The Heist [Explicit]",5,0,0
"UK","Toys","LEGO Games 3844: Creationary",5,1,0
"US","Mobile_Apps","Candy Crush Saga",4,1,8
"DE","Mobile_Apps","Abalone",1,1,55
"US","Digital_Music_Purchase","Living Things",5,0,2
"US","Mobile_Apps","Skype",5,0,7
"US","Mobile_Apps","MY LITTLE PONY - Friendship is Magic",4,1,0
"US","Digital_Music_Purchase","Unvarnished",5,1,0
"US","Mobile_Apps","High Speed Race: Need for Asphalt Racing",5,1,2
"US","Mobile_Apps","Cookie Jam",5,1,0
"US","Mobile_Apps","Facebook",5,1,0
"UK","Mobile_Apps","Facebook",5,1,0
"US","Mobile_Apps","Candy Crush Saga",4,1,0
"US","Digital_Music_Purchase","The Lumineers",4,0,0
"UK","Digital_Music_Purchase","Rock of Ages",5,1,0
"US","Mobile_Apps","Crossy Road",5,1,0
"UK","Mobile_Apps","The Secret Society® - Hidden Mystery",5,1,0
"US","Mobile_Apps","ColorNote Notepad Notes",5,1,1
"US","PC","Amazon 5ft USB to Micro-USB Cable (works with most Micro-USB Tablets)",4,1,0
"US","Mobile_Apps","Yahoo Mail – Keeps you organized!",4,1,0
"US","Mobile_Apps","Terraria",5,1,0
"US","Mobile_Apps","Candy Crush Saga",4,1,0
"US","Mobile_Apps","Crossy Road",5,1,0
"UK","Mobile_Apps","Spider",5,1,0
"US","Mobile_Apps","Guess The Emoji",5,1,0
"US","Mobile_Apps","Angry Birds Go!",5,1,4
"US","Digital_Music_Purchase","Playlist: The Very Best Of Backstreet Boys",5,1,2
"US","Mobile_Apps","MP3 Video Converter",4,1,30
"US","Mobile_Apps","Pixel Gun 3D (Pocket Edition) - multiplayer shooter with skin creator",5,1,0
"US","Digital_Music_Purchase","Kid A",5,1,2
"US","Mobile_Apps","Castle Clash",5,1,1
"US","Mobile_Apps","Minecraft",5,1,0
"US","Mobile_Apps","Spider",5,1,0
"US","Mobile_Apps","Letters From Nowhere®: A Hidden Object Mystery",4,1,1
"US","PC","Thunderbolt to Gigabit Ethernet Adapter",1,0,0
"US","Mobile_Apps","Subway Surfers",5,1,0
"US","Mobile_Apps","Jurassic Park™ Builder",1,1,2
"US","Mobile_Apps","Smart Launcher Pro 3",4,1,0
"DE","Mobile_Apps","Farm Heroes Saga",2,1,10
"US","Musical Instruments","Sony MDR7506 Professional Large Diaphragm Headphone",5,1,1
"US","Mobile_Apps","Geometry Dash Lite",5,1,0
"US","Mobile_Apps","Flappy Wings (not Flappy Bird)",4,1,0
"US","Mobile_Apps","Spider",4,1,0
"US","Mobile_Apps","Duolingo: Learn Languages Free",5,1,0
"US","Mobile_Apps","Flow Free",4,1,0
"US","Mobile_Apps","Lucky Dragon",1,1,0
"DE","Mobile_Apps","Empire: Four Kingdoms",1,1,2
"FR","Mobile_Apps","Sparkle HD",5,1,15
"US","Mobile_Apps","Dragon City",5,1,0
"US","Mobile_Apps","Crossy Road",5,1,0
"DE","PC","Transcend USB 3.0 Schnittstellenkarte/Adapter PCIe (2 Ports)",5,1,106
"UK","Mobile_Apps","Montezuma Puzzle 2 Premium",4,1,0
"JP","Toys","レゴ (LEGO) ムービー ゲッタウェイ・グライダー 70800",5,0,1
"UK","Mobile_Apps","Yahoo Mail – Keeps you organized!",5,1,0
