"MarketPlace","product_category","product_title","star_rating","verified_purchase","helpful_vote"
"US","Mobile_Apps","Mahjong Deluxe HD Free",5,"Y",0
"US","Mobile_Apps","The Secret of Grisly Manor",1,"Y",0
"US","Mobile_Apps","8 Ball Pool",4,"Y",0
"UK","Mobile_Apps","The Room Two (Kindle Tablet Edition)",5,"Y",0
"US","Mobile_Apps","Minecraft",5,"Y",3
"US","Mobile_Apps","Search Engine For Google",5,"Y",4
"US","Mobile_Apps","Jetpack Joyride",5,"Y",0
"US","Mobile_Apps","Angry Birds Seasons Free",5,"N",0
"US","Mobile_Apps","101-in-1 Games",3,"Y",0
"US","Toys","The Settlers of Catan",5,"Y",0
"US","Mobile_Apps","The Weather Channel: Forecast, Radar & Alerts",5,"Y",0
"US","Mobile_Apps","Temple Run 2",5,"Y",1
"DE","Toys","Lego Friends 3930 - Stephanie's Backspaß im Garten",5,"Y",0
"US","Mobile_Apps","Geometry Dash Lite",5,"Y",0
"UK","PC","Sonnet Technology FireWire 400 to 800  Connector Adapter",5,"Y",0
"US","Mobile_Apps","The Secret Society® - Hidden Mystery",1,"Y",0
"US","Mobile_Apps","Family Farm Seaside",2,"Y",0
"US","Mobile_Apps","The Haunt",4,"Y",0
"US","Mobile_Apps","Survivalcraft Demo",1,"N",2
"US","Mobile_Apps","Angry Birds Free",5,"Y",0
"UK","Mobile_Apps","Adobe Acrobat Reader- PDF Reader and more",5,"Y",1
"US","Mobile_Apps","Candy Crush Saga",4,"Y",0
"US","Mobile_Apps","Facebook",2,"Y",8
"US","Toys","Disney Sofia The First Royal Family Giftset",5,"Y",0
"US","Mobile_Apps","FarmVille 2: Country Escape",5,"Y",0
"US","Mobile_Apps","FarmVille 2: Country Escape",5,"Y",0
"US","Mobile_Apps","Castle Clash",1,"Y",0
"US","Toys","Papo The Dinosaur Figure, Allosaurus",5,"Y",0
"US","Mobile_Apps","Minecraft",5,"Y",0
"US","Mobile_Apps","MY LITTLE PONY - Friendship is Magic",5,"Y",1
"US","Mobile_Apps","Five Nights at Freddy's",5,"Y",52
"US","Mobile_Apps","HP Print Plugin",1,"Y",0
"DE","Toys","Mattel Spiele X3029 - Angry Birds On Thin Ice, Kinderspiel zur App",3,"Y",9
"US","Mobile_Apps","My First Puzzles",5,"Y",0
"US","Mobile_Apps","Five Nights at Freddy's 2",5,"Y",1
"US","Mobile_Apps","Splashtop Remote Desktop HD",5,"Y",2
"US","Toys","LEGO Minecraft, Micro World 21102 (Discontinued by manufacturer)",3,"Y",1
"UK","Shoes","Crocs Jayna, Women's Ballet Flats",4,"Y",0
"UK","Mobile_Apps","FIFA 15 ULTIMATE TEAM",3,"Y",0
"US","Toys","Batwing Battle over Gotham City",4,"Y",0
"US","Mobile_Apps","The Secret Society® - Hidden Mystery",4,"Y",0
"DE","Digital_Music_Purchase","Sound Of A Woman [Explicit]",5,"Y",6
"US","PC","Noctua 120mm, Anti-Stall Knobs Design,SSO2 Bearing PWM Case Cooling Fan NF-S12A PWM",4,"Y",2
"US","Mobile_Apps","Eternium: Mage and Minions",5,"Y",0
"US","Mobile_Apps","Facebook",5,"Y",0
"US","Mobile_Apps","Search+ Toolbar",2,"Y",0
"US","Mobile_Apps","101-in-1 Games",5,"Y",0
"US","Mobile_Apps","Alarm Clock Xtreme Free + Timer",5,"Y",0
"UK","Digital_Music_Purchase","Feel The Steel (Japan/UK/OZ/NZ Version) [Explicit]",4,"Y",0
"US","Mobile_Apps","Dragon Fire",4,"Y",2
"UK","Mobile_Apps","The Lost Ship",2,"Y",0
"US","Mobile_Apps","Subway Surfers",5,"Y",0
"US","Mobile_Apps","Kindle for Android",1,"Y",1
"US","Mobile_Apps","ezPDF Reader PDF Annotate Form",2,"Y",0
"US","Mobile_Apps","Mahjong Deluxe HD Free",5,"Y",0
"US","PC","Apple Mini  MB571Z/A DisplayPort to Dual-Link DVI Adapter",3,"Y",0
"US","Toys","Beyblades JAPANESE Metal Fusion Starter Set #BB108 LDrago Destroy F:S",5,"Y",57
"DE","Toys","Monster High Frankie Stein (Black & White) Doll",5,"Y",0
"US","Mobile_Apps","Geometry Dash Lite",5,"Y",0
"US","Mobile_Apps","Sudoku 10'000 Plus",5,"Y",1
"US","Toys","Perplexus Epic",5,"Y",0
"US","Mobile_Apps","Another World",5,"Y",0
"US","Mobile_Apps","Mahjong",4,"Y",0
"UK","Mobile_Apps","Spirit Walkers: Curse of the Cypress Witch",3,"Y",0
"US","Digital_Music_Purchase","Born Sinner [Explicit]",5,"Y",5
"DE","Mobile_Apps","König der Mathematik",1,"Y",0
"US","Mobile_Apps","The Secret Society® - Hidden Mystery",4,"Y",0
"US","Mobile_Apps","GO Launcher EX",5,"Y",1
"US","Mobile_Apps","FREEdi YouTube Downloader",5,"Y",1
"US","Mobile_Apps","Chess Free",3,"Y",0
"US","Mobile_Apps","Solitaire",4,"Y",0
"US","Mobile_Apps","Alpha Wave",1,"Y",0
"US","Mobile_Apps","OfficeSuite Professional",4,"Y",2
"US","Mobile_Apps","Solitaire",4,"Y",4
"DE","Mobile_Apps","Plants vs. Zombies",5,"Y",0
"US","Mobile_Apps","Minion Rush: Despicable Me Official Game",5,"Y",0
"US","Mobile_Apps","Call of Duty®: Heroes",5,"Y",0
"US","Mobile_Apps","Cut the Rope",5,"Y",21
"FR","Toys","Super Mario en peluche – 12,7 cm Ghost Boo doux en peluche Jouets en peluche",4,"Y",0
"UK","Mobile_Apps","Facebook",5,"Y",23
"US","Mobile_Apps","Terraria",5,"Y",1
"US","Digital_Music_Purchase","Stars: The Best Of The Cranberries 1992-2002",5,"Y",0
"US","Mobile_Apps","UNO ™ & Friends - The Classic Card Game Goes Social!",4,"Y",0
"US","Mobile_Apps","Candy Crush Saga",5,"Y",0
"US","Mobile_Apps","Weather Live Free - Detailed Forecasts and Atmospheric Conditions (Local and Worldwide)",4,"Y",0
"US","Mobile_Apps","CONTRACT KILLER: SNIPER",5,"Y",0
"US","Mobile_Apps","Crossy Road",5,"Y",0
"US","Musical Instruments","Focusrite Scarlett 2i2 (1st GENERATION) USB Recording Audio Interface",5,"Y",1
"US","Mobile_Apps","Facebook",2,"Y",2
"DE","Mobile_Apps","Docs To Go - Free Office Suite",5,"Y",0
"US","Toys","Chuggington StackTrack Irving's Rubbish Cars",5,"N",0
"US","Mobile_Apps","Gangstar Vegas",4,"Y",0
"US","Mobile_Apps","Zen Pinball",5,"Y",0
"FR","Toys","Batman - W7219 - Figurine - Batpod Quick Tek",5,"Y",2
"US","Toys","Angry Birds: Birds in Space Game",1,"Y",1
"US","Mobile_Apps","Amazon for Tablets",5,"Y",0
"US","Mobile_Apps","Minecraft",4,"Y",0
"US","Mobile_Apps","Crazy Goat FREE",4,"Y",1
"US","Mobile_Apps","Waze Social GPS, Maps & Traffic",1,"Y",0
"US","Mobile_Apps","Random Heroes",5,"Y",1
"US","Mobile_Apps","Adblock Plus",4,"Y",0
"US","Mobile_Apps","Subway Surfers",5,"Y",2
"US","Mobile_Apps","Relax Melodies Oriental: A white noise ambience for sleep, meditation & yoga",1,"Y",5
"US","Mobile_Apps","Akinator the Genie",5,"Y",2
"US","Mobile_Apps","Doom & Destiny",4,"Y",0
"US","Digital_Music_Purchase","Blind Faith",5,"Y",0
"US","Digital_Music_Purchase","Paramore",4,"N",0
"US","Mobile_Apps","AccuWeather with Superior Accuracy™",5,"Y",0
"US","Mobile_Apps","Solitaire",5,"Y",0
"US","Mobile_Apps","Riptide GP2",4,"Y",0
"US","Mobile_Apps","Earn to Die 2",2,"Y",10
"US","Mobile_Apps","Angry Birds Go!",1,"Y",0
"UK","Digital_Music_Purchase","No Sound Without Silence",5,"Y",0
"UK","Mobile_Apps","Mystery Manor",5,"Y",0
"US","Mobile_Apps","ES File Explorer File Manager",1,"Y",0
"US","Mobile_Apps","Farm Town: Happy farming Day & top farm game",5,"Y",2
"US","Mobile_Apps","101-in-1 Games",4,"N",0
"UK","Toys","Playmobil 4850 Large Zoo",5,"Y",0
"US","Mobile_Apps","Battery",3,"Y",0
"US","Mobile_Apps","Minecraft",5,"Y",0
"DE","Mobile_Apps","Jigty-Puzzlespiele",3,"Y",5
"US","Mobile_Apps","Candy Crush Saga",5,"Y",4
"US","Mobile_Apps","Dragon City",5,"Y",0
"US","Mobile_Apps","Adobe Acrobat Reader- PDF Reader and more",1,"Y",0
"US","Mobile_Apps","Quell",5,"Y",0
"UK","Mobile_Apps","Alpha Wave",5,"Y",0
"US","Mobile_Apps","Montezuma Puzzle 2 Premium",4,"Y",0
"US","Mobile_Apps","Cut the Rope",4,"Y",1
"UK","Mobile_Apps","My Talking Angela",1,"Y",1
"US","Toys","Intex Ocean Inflatable Play Center, 100"" X 77"" X 31"", for Ages 2+",5,"Y",0
"US","Mobile_Apps","Temple Run",5,"Y",0
"US","Mobile_Apps","The Room (Kindle Tablet Edition)",5,"Y",0
"US","Mobile_Apps","vTube for YouTube [FREE]",5,"Y",0
"US","Mobile_Apps","The Elf Adventure - A Christmas Story For Kids - Ad-free",4,"Y",1
"US","Mobile_Apps","My Alarm Clock",5,"Y",0
"US","Mobile_Apps","Mahjong",4,"Y",0
"DE","Digital_Music_Purchase","Sheezus (Deluxe Edition) [Explicit]",5,"Y",0
"US","Mobile_Apps","Five Nights at Freddy's",5,"Y",5
"US","Mobile_Apps","Wonder Zoo: Animal & Dinosaur Rescue",5,"Y",0
"US","Mobile_Apps","Can You Escape",5,"Y",0
"US","Mobile_Apps","Enigmatis: The Ghosts of Maple Creek Free",4,"Y",0
"US","Mobile_Apps","Skype (Android Edition)",3,"Y",7
"US","Digital_Music_Purchase","Bon Iver",5,"Y",0
"US","Mobile_Apps","Monument Valley",5,"Y",0
"US","Mobile_Apps","Temple Run",5,"Y",0
"US","PC","AMD A8-3870K APU with AMD Radeon 6550 HD Graphics 3.0GHz Unlocked Socket FM1 100W Quad-Core Processor - Retail - AD3870WNGXBOX",5,"Y",0
"US","Mobile_Apps","Kingdom Rush Frontiers",5,"Y",0

"US","Mobile_Apps","Search Engine For Google",1,"Y",2
"US","Mobile_Apps","Can You Escape",5,"Y",0
"UK","Digital_Music_Purchase","Bridge Over Troubled Water",5,"Y",0
"US","Mobile_Apps","Photo Transfer App",4,"Y",0
"US","Mobile_Apps","Solitaire",5,"Y",0
"DE","Mobile_Apps","Amazon Underground",3,"Y",0
"US","Mobile_Apps","Angry Birds Rio (Ad-Free)",4,"Y",0
"UK","Mobile_Apps","Jetpack Joyride",5,"Y",0
"US","Mobile_Apps","Five Nights at Freddy's 3",5,"Y",1
"US","Mobile_Apps","Yahoo Mail – Keeps you organized!",5,"Y",0
"US","Shoes","Crocs Women's Jayna Slingback Flat",4,"Y",0
"US","Mobile_Apps","JW Library",5,"Y",0
"DE","Mobile_Apps","SwiftKey",4,"Y",3
"US","Mobile_Apps","Minecraft",5,"Y",1
"JP","Toys","ラングスジャパン(RANGS) 室内用お砂遊び キネティックサンド 1kg",2,"Y",3
"UK","Digital_Music_Purchase","1000 Forms of Fear",5,"Y",0
"US","Mobile_Apps","My Talking Angela",5,"Y",202
"UK","Mobile_Apps","Five Nights at Freddy's 2",1,"Y",2
"US","Mobile_Apps","Patchworkz (Full)",5,"Y",0
"US","Mobile_Apps","Pixel Gun 3D (Pocket Edition) - multiplayer shooter with skin creator",5,"Y",7
"UK","Mobile_Apps","Temple Run",5,"Y",16
"US","Mobile_Apps","Skype",5,"N",0
"US","Toys","Chuggington StackTrack Piper",5,"Y",0
"US","Mobile_Apps","Twitch",5,"Y",0
"DE","Digital_Music_Purchase","Babel",5,"Y",0
"UK","Mobile_Apps","Mahjong Journey®",4,"Y",0
"US","Mobile_Apps","Clean Master Phone Boost",5,"Y",0
"UK","Mobile_Apps","Minecraft",5,"Y",0
"US","Digital_Music_Purchase","Viva La Vida",5,"Y",0
"US","Mobile_Apps","Candy Crush Saga",5,"Y",0
"US","Mobile_Apps","Wikipedia",5,"Y",1
"US","Mobile_Apps","Crossy Road",5,"Y",0
"US","Mobile_Apps","Subway Surfers",4,"Y",0
"UK","Digital_Music_Purchase","Drones [Explicit]",4,"Y",0
"UK","Digital_Music_Purchase","Wicked Game",5,"N",0
"US","Digital_Music_Purchase","Chronicle: 20 Greatest Hits",4,"Y",0
"US","Mobile_Apps","Big Fish Casino – Free Vegas Slot Machines & Games",5,"Y",0
"US","Mobile_Apps","Alarm Clock for Me free",5,"Y",0
"US","Mobile_Apps","Guess The Emoji",5,"Y",0
"US","Mobile_Apps","Magic Jigsaw Puzzles",1,"N",0
"UK","Mobile_Apps","Heroes of Order & Chaos",5,"Y",1
"US","PC","Plugable USB to RS-232 DB9 Serial Adapter (Prolific PL2303HX Rev D Chipset)",5,"Y",0
"US","Mobile_Apps","Fruit Ninja Free",3,"Y",0
"US","Mobile_Apps","The Secret Society® - Hidden Mystery",4,"Y",0
"US","Toys","Neca - Gremlins Electronic Dancing Plush Doll Gizmo, Measures 8"" Tall",5,"N",25
"US","Mobile_Apps","Five Nights at Freddy's 3",4,"Y",7
"US","Digital_Music_Purchase","Planes: Fire & Rescue (Original Motion Picture Soundtrack)",5,"Y",0
"US","Mobile_Apps","Clean Master Phone Boost",5,"Y",0
"US","Mobile_Apps","101-in-1 Games",4,"Y",0
"US","Mobile_Apps","UNO ™ & Friends - The Classic Card Game Goes Social!",1,"Y",0
"US","Mobile_Apps","Hill Climb Racing",5,"Y",0
"UK","Mobile_Apps","CastleVille Legends",4,"Y",0
"US","PC","iLok Software Authorization Device (holds hundreds of software licenses)",5,"Y",3
"US","Mobile_Apps","Can You Escape",5,"Y",0
"FR","Mobile_Apps","Can You Escape - Adventure",4,"Y",0
"US","Mobile_Apps","Train Crisis HD",5,"Y",0
"US","Mobile_Apps","Temple Run 2",5,"Y",1
"US","Mobile_Apps","myCamera HD : Kindle Fire Camera",5,"Y",0
"US","Mobile_Apps","Monster Dash",5,"Y",0
"US","Mobile_Apps","Castle Clash",2,"Y",1
"UK","Mobile_Apps","My Talking Angela",1,"Y",8
"US","Mobile_Apps","Absolute RC Simulator",4,"Y",20
"US","Mobile_Apps","Geometry Dash Lite",5,"Y",0
"DE","PC","SanDisk Ultra Android MicroSDHC UHS-I Class 10 Speicherkarte (inkl. SD-Adapter, bis zu 48MB/s lesen)",5,"Y",0
"US","Mobile_Apps","101-in-1 Games",4,"Y",0
"US","Mobile_Apps","Battle Islands",5,"Y",8
"US","Mobile_Apps","Real Steel World Robot Boxing",4,"Y",0
"US","Mobile_Apps","Easy Voice Recorder",5,"Y",0
"US","Mobile_Apps","Stellarium Mobile Sky Map",5,"Y",0
"US","Mobile_Apps","Subway Surfers",5,"Y",1
"US","Digital_Music_Purchase","The Rise and Fall of Ziggy Stardust and the Spiders from Mars",4,"Y",0
"US","Mobile_Apps","Game of War - Fire Age",5,"Y",0
"US","Mobile_Apps","Candy Crush Saga",5,"Y",0
"UK","Toys","Monster High Clawdeen Wolf and Coffin Bean Café",5,"Y",0
"US","Mobile_Apps","Call of Duty®: Heroes",5,"Y",0
"US","Shoes","Crocs Women's Jayna Slingback Flat",3,"Y",1
"US","Mobile_Apps","Mini Warriors",4,"Y",1
"US","Mobile_Apps","Magic Jigsaw Puzzles",5,"Y",0
"US","Mobile_Apps","Call of Duty®: Heroes",5,"Y",0
"UK","Mobile_Apps","FIFA 15 ULTIMATE TEAM",1,"Y",0
"US","Mobile_Apps","Bubble Witch 2 Saga",5,"Y",0
"US","Mobile_Apps","Sleepy Time",5,"Y",0
"US","Mobile_Apps","Chess Free",5,"Y",0
"US","Digital_Music_Purchase","Blood For Blood [Explicit]",4,"N",0
"US","Mobile_Apps","BINGO BLITZ: Play Free Bingo & Slots!",4,"Y",1
"US","Mobile_Apps","Facebook Messenger",5,"Y",0
"US","Mobile_Apps","Glow Hockey",5,"Y",1
"US","Mobile_Apps","Temple Run",5,"Y",0
"US","Mobile_Apps","Battery",5,"Y",0
"US","Mobile_Apps","Jurassic Park™ Builder",5,"Y",0
"US","Mobile_Apps","Crossy Road",5,"Y",0
"US","Mobile_Apps","Crossy Road",5,"Y",0
"US","Mobile_Apps","CSI: Hidden Crimes",5,"Y",0
"US","Mobile_Apps","My Horse",4,"Y",0
"US","Mobile_Apps","Coin Dozer",4,"Y",0
"US","Mobile_Apps","Avast Mobile Security & Antivirus",5,"Y",0
"US","Mobile_Apps","The Weather Channel: Forecast, Radar & Alerts",5,"Y",0
"US","Mobile_Apps","Game of War - Fire Age",5,"Y",2
"US","Mobile_Apps","Farm Heroes Saga",4,"Y",2
"US","Mobile_Apps","Spirit Stones",4,"Y",0
"US","Mobile_Apps","Quell",5,"Y",0
"FR","Mobile_Apps","Exilé au Paradis",1,"N",0
"US","Mobile_Apps","Temple Run",5,"Y",0
"UK","Mobile_Apps","Minion Rush: Despicable Me Official Game",5,"Y",1
"US","Mobile_Apps","101-in-1 Games",4,"Y",0
"US","Toys","Perplexus Epic",5,"Y",0
"US","Digital_Music_Purchase","Christmas",5,"N",0
"US","Mobile_Apps","Temple Run",5,"Y",0
"FR","Shoes","Timberland Earthkeeper, Chaussures montantes homme",5,"Y",0
"US","Mobile_Apps","Amazon Music [Android]",5,"Y",0
"US","Mobile_Apps","Jewel Legends: Tree of Life",4,"Y",0
"US","Mobile_Apps","The Rise of Atlantis",2,"Y",3
"US","Mobile_Apps","Frozen Free Fall",5,"Y",0
"UK","Mobile_Apps","Funtastic Camera",1,"Y",27
"US","Mobile_Apps","The Secret Society® - Hidden Mystery",3,"Y",0
"UK","Mobile_Apps","Lucky Dragon",5,"Y",1
"US","Mobile_Apps","Shazam Encore",5,"Y",0
"US","Mobile_Apps","Solitaire",5,"N",0
"US","Mobile_Apps","Plants vs. Zombies (WiFi Download Only)",2,"Y",0
"US","Mobile_Apps","Train Crisis HD",2,"Y",0
"US","PC","Coollaboratory Liquid Ultra Thermal Paste Compound Grease CPU Processor Heatsink",5,"Y",1
"US","Mobile_Apps","Cut the Rope",5,"Y",0
"US","Mobile_Apps","Guess The Emoji",4,"Y",0
"US","Mobile_Apps","Coin Dozer",5,"Y",0
"US","Digital_Music_Purchase","The Very Best Of Frankie Valli & The 4 Seasons",4,"Y",0
"UK","Digital_Music_Purchase","Night Visions",5,"Y",0
"US","Mobile_Apps","Relax Melodies: Sleep Sounds, White Noise, Meditation & Fan",3,"Y",0
"US","Mobile_Apps","Flappy Wings (not Flappy Bird)",5,"Y",0
"UK","Mobile_Apps","My Horse",4,"Y",0
"US","Mobile_Apps","The Secret Society® - Hidden Mystery",4,"Y",0
"US","Mobile_Apps","CastleVille Legends",5,"Y",0
"US","Mobile_Apps","Flappy Wings (not Flappy Bird)",4,"Y",0
"US","Mobile_Apps","Yahoo Mail – Keeps you organized!",5,"Y",0
"US","Mobile_Apps","FREEdi YouTube Downloader",3,"Y",1
"US","Mobile_Apps","Candy Crush Saga",5,"Y",0
"US","Mobile_Apps","Minion Rush: Despicable Me Official Game",5,"Y",0
"US","Mobile_Apps","Flappy Wings (not Flappy Bird)",4,"Y",0
"US","Mobile_Apps","Subway Surfers",5,"Y",0
"US","Mobile_Apps","Talking Tom Cat Free",5,"Y",25
"US","Mobile_Apps","Injustice: Gods Among Us (Kindle Tablet Edition)",5,"Y",0
"US","Mobile_Apps","Solitaire",4,"Y",0
"US","Mobile_Apps","Candy Crush Saga",4,"Y",0
"UK","Mobile_Apps","Flappy Wings (not Flappy Bird)",2,"Y",0
"US","Mobile_Apps","Docs To Go Premium Key",2,"Y",0
"US","Mobile_Apps","Injustice: Gods Among Us (Kindle Tablet Edition)",4,"Y",0
"US","Mobile_Apps","Solitaire",5,"Y",0
"US","Mobile_Apps","Gummy Drop!",5,"Y",1
"US","Mobile_Apps","Virtual City Playground®: Building Tycoon",5,"N",0
"US","Mobile_Apps","Diamond Dash",5,"Y",6
"US","PC","3Dconnexion 3DX-700028 SpaceNavigator 3D Mouse",5,"Y",0
"US","Mobile_Apps","Hill Climb Racing",5,"Y",0
"UK","Mobile_Apps","Pinterest",4,"Y",0
"US","Mobile_Apps","Candy Crush Saga",4,"Y",0

"US","Toys","LEGO Star Wars Geonosian Cannon 9491",5,"Y",0
"US","Toys","Diamond Select Back to the Future II DeLorean Time Machine",5,"Y",1
"DE","Toys","Schleich 14626  - Wild Life, Wolf, heulend",5,"Y",1
"US","PC","Griffin GC16034 Elevator Stand for Laptops",5,"Y",0
"US","Mobile_Apps","Ice Age Village",1,"Y",0
"US","Mobile_Apps","The Amazing Spider-Man (Kindle Tablet Edition)",5,"Y",0
"US","Mobile_Apps","Christmasville: The Missing Santa ADVENTures",1,"N",18
"UK","Toys","Elsa Musical Wand",5,"Y",0
"US","Mobile_Apps","Gardenscapes",4,"Y",0
"US","Mobile_Apps","Magic 2014",4,"Y",0
"US","Mobile_Apps","My Horse",3,"Y",0
"US","Mobile_Apps","Cut the Rope",5,"Y",8
"US","PC","Thunderbolt to Gigabit Ethernet Adapter",5,"Y",0
"US","Mobile_Apps","OfficeSuite Professional",5,"Y",0
"US","Mobile_Apps","Facebook",5,"Y",0
"US","Mobile_Apps","Dark Arcana: the Carnival",4,"Y",0
"US","Mobile_Apps","101-in-1 Games",5,"Y",0
"US","Mobile_Apps","Kindle for Android",4,"Y",0
"US","Mobile_Apps","101-in-1 Games",5,"Y",0
"US","Mobile_Apps","Iron Man 3 - The Official Game",5,"Y",1
"US","Mobile_Apps","Flappy Wings (not Flappy Bird)",4,"Y",0
"US","Mobile_Apps","Flappy Wings (not Flappy Bird)",5,"Y",0
"US","Mobile_Apps","Can You Escape",4,"Y",0
"US","Mobile_Apps","Mahjong Deluxe HD Free",5,"Y",0
"US","Mobile_Apps","Can You Escape",5,"Y",0
"JP","Digital_Music_Purchase","Greatest Hits",5,"Y",5
"US","Musical Instruments","Zoom H4N Handy Portable Digital Recorder - 2009 Version",5,"Y",0
"US","Mobile_Apps","Pixel Gun 3D (Pocket Edition) - multiplayer shooter with skin creator",5,"Y",2
"DE","Mobile_Apps","Dummy Defense",4,"Y",1
"US","Mobile_Apps","Candy Crush Saga",5,"Y",0
"US","Mobile_Apps","Battery",5,"Y",0
"US","Mobile_Apps","Eternium: Mage and Minions",5,"Y",0
"US","Mobile_Apps","Where's My Perry?",5,"Y",29
"US","Mobile_Apps","Solitaire",5,"Y",0
"US","Digital_Music_Purchase","Ultimate Hits: Rock And Roll Never Forgets",5,"Y",0
"US","Mobile_Apps","Castle Clash",5,"Y",0
"UK","Mobile_Apps","Azada (Full)",5,"Y",2
"US","Mobile_Apps","Pinterest",4,"Y",0
"US","Mobile_Apps","The Weather Channel: Forecast, Radar & Alerts",5,"Y",0
"US","Mobile_Apps","UNO ™ & Friends - The Classic Card Game Goes Social!",4,"Y",0
"US","Mobile_Apps","All-in-One Mahjong",3,"Y",0
"US","Mobile_Apps","The Weather Channel: Forecast, Radar & Alerts",4,"Y",0
"UK","Mobile_Apps","TuneIn Radio Pro",4,"N",0
"US","Mobile_Apps","Nutty Fluffies Rollercoaster",5,"Y",4
"US","Mobile_Apps","PrinterShare Mobile Print",5,"Y",0
"US","PC","AMD FX 6100 6-Core Processor, 3.3 6 Socket AM3+ - FD6100WMGUSBX",5,"Y",1
"US","Mobile_Apps","PolyClock World Clock",5,"Y",0
"US","Mobile_Apps","Fruit Ninja Free",5,"Y",0
"US","PC","Amazon 5ft USB to Micro-USB Cable (works with most Micro-USB Tablets)",1,"Y",0
"US","Digital_Music_Purchase","Black Widow",5,"Y",0
"UK","Mobile_Apps","Notepad+",5,"Y",0
"UK","Mobile_Apps","Yahoo Mail – Keeps you organized!",5,"Y",0
"US","Mobile_Apps","My Horse",5,"Y",0
"US","Mobile_Apps","LinkedIn",5,"Y",0
"US","Digital_Music_Purchase","Lindsey Stirling",5,"Y",0
"US","Mobile_Apps","Clockwork Tales: Of Glass and Ink (Full)",5,"Y",0
"UK","PC","Transcend JetFlash 300 USB 2.0 Flash Drive - PARENT ASIN",5,"Y",0
"US","Mobile_Apps","Candy Crush Levels Help Guide",5,"Y",0
"US","Mobile_Apps","Temple Run: Oz",4,"Y",12
"US","Mobile_Apps","Candy Crush Saga",5,"Y",0
"UK","Mobile_Apps","Candy Crush Saga",5,"Y",0
"US","Mobile_Apps","Temple Run 2",5,"Y",0
"US","Mobile_Apps","Neon Flow",4,"Y",0
"US","Mobile_Apps","Escape Story",5,"Y",0
"US","Mobile_Apps","Clean Master Phone Boost",5,"Y",0
"US","Mobile_Apps","101-in-1 Games",4,"Y",0
"US","Mobile_Apps","Game of War - Fire Age",5,"Y",1
"US","Mobile_Apps","Crossy Road",5,"Y",0
"US","Mobile_Apps","Abyss: The Wraiths of Eden",5,"Y",0
"US","Mobile_Apps","Candy Crush Saga",4,"Y",0
"UK","Digital_Music_Purchase","Head Down",5,"Y",1
"UK","Mobile_Apps","WIFI Hacker Professional Prank",1,"Y",5
"US","Mobile_Apps","Virtual City Playground®: Building Tycoon",5,"Y",0
"US","Mobile_Apps","The Lost City",1,"Y",2
"US","Mobile_Apps","Amazon Music [Android]",5,"Y",0
"US","Mobile_Apps","Skype",1,"N",1
"US","Mobile_Apps","Ice Age Village",5,"Y",0
"JP","Mobile_Apps","簡単ボイスレコーダー",3,"Y",5
"US","Mobile_Apps","Angry Birds Seasons (Ad-Free)",5,"N",0
"US","Mobile_Apps","Can You Escape 2",4,"Y",10
"US","Mobile_Apps","Township",5,"Y",0
"US","Mobile_Apps","Calculator Plus Free",5,"Y",0
"UK","Mobile_Apps","Dumb Ways to Die",5,"Y",0
"US","Mobile_Apps","Cut the Rope 2",4,"Y",0
"US","Mobile_Apps","Minion Rush: Despicable Me Official Game",4,"Y",0
"US","Mobile_Apps","Mystery Manor",5,"Y",0
"US","Mobile_Apps","DragonVale",5,"Y",0
"US","Mobile_Apps","Subway Surfers",5,"Y",0
"UK","Mobile_Apps","Collapse! Holiday",5,"Y",0
"US","Mobile_Apps","Plague Inc.",5,"Y",0
"UK","Digital_Music_Purchase","Hydra",5,"Y",0
"US","Mobile_Apps","Going Nuts",5,"Y",0
"US","Mobile_Apps","Midnight Castle – A Free Hidden Object Mystery Game for Fire! Find objects and solve puzzles!",5,"Y",1
"US","Mobile_Apps","Facebook",1,"Y",0
"US","Mobile_Apps","Geometry Dash Lite",5,"Y",0
"UK","Digital_Music_Purchase","Love Me Like You Do (From ""Fifty Shades Of Grey"")",4,"Y",0
"US","Mobile_Apps","LinkedIn",5,"Y",17
"US","Mobile_Apps","The Secret Society® - Hidden Mystery",1,"Y",1
"UK","Mobile_Apps","Calculator Plus Free",5,"Y",3
"DE","Mobile_Apps","Sparkle HD",5,"Y",6
"US","Digital_Music_Purchase","My Favourite Faded Fantasy",5,"Y",2
"UK","Mobile_Apps","DEER HUNTER CLASSIC",4,"Y",0
"US","Mobile_Apps","Angry Birds Seasons (Ad-Free)",4,"N",0
"US","PC","Logitech Wireless Gaming Headset G930 with 7.1 Surround Sound, Wireless Headphones with Microphone",5,"Y",0
"US","Mobile_Apps","Hill Climb Racing",4,"Y",0
"US","Mobile_Apps","Super Dynamite Fishing Premium",3,"Y",0
"US","Mobile_Apps","Hidden Objects Lost Worlds",2,"Y",0
"US","Mobile_Apps","Candy Crush Saga",5,"Y",0
"US","Mobile_Apps","SwiftKey",5,"Y",0
"US","Mobile_Apps","Terraria",5,"Y",0
"US","Mobile_Apps","Minecraft",5,"Y",0
"US","PC","Kindle Fire Zip Sleeve",5,"Y",0
"UK","Mobile_Apps","Azkend",5,"Y",0
"US","Mobile_Apps","Can You Escape",5,"Y",0
"US","Mobile_Apps","Draw a Stickman: EPIC",4,"Y",0
"US","Mobile_Apps","Castle Clash",2,"Y",1
"UK","PC","Amazon Protective Cover for Kindle (7th Generation - 2014 release)",3,"Y",1
